entry,campus,cohort,group_type,subgroup,band,band_lo,band_hi,denom,n_first,n_second,n_third,r_first_pct,r_second_pct,r_third_pct
TR,San Diego,2019,ethnicity,hispanic_latino,3,3.73,4.0,97,61,23,5,62.89,23.71,5.15
TR,San Diego,2019,ethnicity,international,1,0.32,3.38,133,86,28,5,64.66,21.05,3.76
TR,San Diego,2019,ethnicity,international,2,3.38,3.73,234,168,37,12,71.79,15.81,5.13
TR,San Diego,2019,ethnicity,international,3,3.73,4.0,289,199,64,9,68.86,22.15,3.11
TR,San Diego,2019,ethnicity,white,1,0.32,3.38,229,132,52,8,57.64,22.71,3.49
TR,San Diego,2019,ethnicity,white,2,3.38,3.73,291,179,60,8,61.51,20.62,2.75
TR,San Diego,2019,ethnicity,white,3,3.73,4.0,175,110,40,4,62.86,22.86,2.29
TR,San Diego,2019,first_gen_status,first_gen,1,0.32,3.38,458,266,99,22,58.08,21.62,4.8
TR,San Diego,2019,first_gen_status,first_gen,2,3.38,3.73,495,296,135,13,59.8,27.27,2.63
TR,San Diego,2019,first_gen_status,first_gen,3,3.73,4.0,354,218,92,14,61.58,25.99,3.95
TR,San Diego,2019,first_gen_status,not_first_gen,1,0.32,3.38,433,258,105,13,59.58,24.25,3.0
TR,San Diego,2019,first_gen_status,not_first_gen,2,3.38,3.73,610,365,147,29,59.84,24.1,4.75
TR,San Diego,2019,first_gen_status,not_first_gen,3,3.73,4.0,443,290,113,15,65.46,25.51,3.39
TR,San Diego,2019,overall,overall,1,0.32,3.38,942,554,218,39,58.81,23.14,4.14
TR,San Diego,2019,overall,overall,2,3.38,3.73,1145,688,288,42,60.09,25.15,3.67
TR,San Diego,2019,overall,overall,3,3.73,4.0,830,528,213,30,63.61,25.66,3.61
TR,San Diego,2019,pell_status,non_pell,1,0.32,3.38,417,269,91,15,64.51,21.82,3.6
TR,San Diego,2019,pell_status,non_pell,2,3.38,3.73,619,421,125,19,68.01,20.19,3.07
TR,San Diego,2019,pell_status,non_pell,3,3.73,4.0,554,370,126,19,66.79,22.74,3.43
TR,San Diego,2019,pell_status,pell,1,0.32,3.38,525,285,127,24,54.29,24.19,4.57
TR,San Diego,2019,pell_status,pell,2,3.38,3.73,526,267,163,23,50.76,30.99,4.37
TR,San Diego,2019,pell_status,pell,3,3.73,4.0,276,158,87,11,57.25,31.52,3.99
TR,San Diego,2020,ethnicity,aian,1,1.25,3.39,10,4,0,2,40.0,0.0,20.0
TR,San Diego,2020,ethnicity,aian,2,3.39,3.74,7,2,3,0,28.57,42.86,0.0
TR,San Diego,2020,ethnicity,aian,3,3.74,4.0,6,3,2,1,50.0,33.33,16.67
TR,San Diego,2020,ethnicity,asian,1,1.25,3.39,282,147,70,21,52.13,24.82,7.45
TR,San Diego,2020,ethnicity,asian,2,3.39,3.74,426,262,103,22,61.5,24.18,5.16
TR,San Diego,2020,ethnicity,asian,3,3.74,4.0,294,160,90,17,54.42,30.61,5.78
TR,San Diego,2020,ethnicity,black,1,1.25,3.39,57,27,14,1,47.37,24.56,1.75
TR,San Diego,2020,ethnicity,black,2,3.39,3.74,41,20,11,3,48.78,26.83,7.32
TR,San Diego,2020,ethnicity,black,3,3.74,4.0,16,6,4,0,37.5,25.0,0.0
TR,San Diego,2020,ethnicity,hispanic_latino,1,1.25,3.39,274,136,59,21,49.64,21.53,7.66
TR,San Diego,2020,ethnicity,hispanic_latino,2,3.39,3.74,234,124,67,8,52.99,28.63,3.42
TR,San Diego,2020,ethnicity,hispanic_latino,3,3.74,4.0,134,80,30,9,59.7,22.39,6.72
TR,San Diego,2020,ethnicity,international,1,1.25,3.39,190,121,35,6,63.68,18.42,3.16
TR,San Diego,2020,ethnicity,international,2,3.39,3.74,275,181,59,5,65.82,21.45,1.82
TR,San Diego,2020,ethnicity,international,3,3.74,4.0,256,161,59,18,62.89,23.05,7.03
TR,San Diego,2020,ethnicity,white,1,1.25,3.39,246,133,59,19,54.07,23.98,7.72
TR,San Diego,2020,ethnicity,white,2,3.39,3.74,281,152,75,19,54.09,26.69,6.76
TR,San Diego,2020,ethnicity,white,3,3.74,4.0,196,120,52,6,61.22,26.53,3.06
TR,San Diego,2020,first_gen_status,first_gen,1,1.25,3.39,565,294,127,40,52.04,22.48,7.08
TR,San Diego,2020,first_gen_status,first_gen,2,3.39,3.74,601,357,139,27,59.4,23.13,4.49
TR,San Diego,2020,first_gen_status,first_gen,3,3.74,4.0,384,223,91,26,58.07,23.7,6.77
TR,San Diego,2020,first_gen_status,not_first_gen,1,1.25,3.39,478,261,108,29,54.6,22.59,6.07
TR,San Diego,2020,first_gen_status,not_first_gen,2,3.39,3.74,643,366,179,29,56.92,27.84,4.51
TR,San Diego,2020,first_gen_status,not_first_gen,3,3.74,4.0,511,303,144,25,59.3,28.18,4.89
TR,San Diego,2020,overall,overall,1,1.25,3.39,1089,583,245,70,53.54,22.5,6.43
TR,San Diego,2020,overall,overall,2,3.39,3.74,1293,753,326,59,58.24,25.21,4.56
TR,San Diego,2020,overall,overall,3,3.74,4.0,931,547,243,52,58.75,26.1,5.59
TR,San Diego,2020,pell_status,non_pell,1,1.25,3.39,525,298,117,21,56.76,22.29,4.0
TR,San Diego,2020,pell_status,non_pell,2,3.39,3.74,718,447,166,26,62.26,23.12,3.62
TR,San Diego,2020,pell_status,non_pell,3,3.74,4.0,575,353,145,29,61.39,25.22,5.04
TR,San Diego,2020,pell_status,pell,1,1.25,3.39,564,285,128,49,50.53,22.7,8.69
TR,San Diego,2020,pell_status,pell,2,3.39,3.74,575,306,160,33,53.22,27.83,5.74
TR,San Diego,2020,pell_status,pell,3,3.74,4.0,356,194,98,23,54.49,27.53,6.46
TR,San Diego,2021,ethnicity,aian,1,1.0,3.5,6,5,0,0,83.33,0.0,0.0
TR,San Diego,2021,ethnicity,aian,2,3.5,3.82,6,1,1,2,16.67,16.67,33.33
TR,San Diego,2021,ethnicity,aian,3,3.82,4.0,4,2,2,0,50.0,50.0,0.0
TR,San Diego,2021,ethnicity,asian,1,1.0,3.5,367,183,97,30,49.86,26.43,8.17
TR,San Diego,2021,ethnicity,asian,2,3.5,3.82,448,268,112,18,59.82,25.0,4.02
TR,San Diego,2021,ethnicity,asian,3,3.82,4.0,339,208,87,18,61.36,25.66,5.31
TR,San Diego,2021,ethnicity,black,1,1.0,3.5,58,34,9,1,58.62,15.52,1.72
TR,San Diego,2021,ethnicity,black,2,3.5,3.82,35,18,7,4,51.43,20.0,11.43
TR,San Diego,2021,ethnicity,black,3,3.82,4.0,20,10,4,1,50.0,20.0,5.0
TR,San Diego,2021,ethnicity,hispanic_latino,1,1.0,3.5,392,194,98,24,49.49,25.0,6.12
TR,San Diego,2021,ethnicity,hispanic_latino,2,3.5,3.82,233,125,58,16,53.65,24.89,6.87
TR,San Diego,2021,ethnicity,hispanic_latino,3,3.82,4.0,137,83,34,5,60.58,24.82,3.65
TR,San Diego,2021,ethnicity,international,1,1.0,3.5,193,122,34,11,63.21,17.62,5.7
TR,San Diego,2021,ethnicity,international,2,3.5,3.82,240,163,41,8,67.92,17.08,3.33
TR,San Diego,2021,ethnicity,international,3,3.82,4.0,241,161,57,8,66.8,23.65,3.32
TR,San Diego,2021,ethnicity,white,1,1.0,3.5,291,148,80,18,50.86,27.49,6.19
TR,San Diego,2021,ethnicity,white,2,3.5,3.82,298,184,55,17,61.74,18.46,5.7
TR,San Diego,2021,ethnicity,white,3,3.82,4.0,223,141,53,12,63.23,23.77,5.38
TR,San Diego,2021,first_gen_status,first_gen,1,1.0,3.5,687,350,174,42,50.95,25.33,6.11
TR,San Diego,2021,first_gen_status,first_gen,2,3.5,3.82,571,337,129,33,59.02,22.59,5.78
TR,San Diego,2021,first_gen_status,first_gen,3,3.82,4.0,391,248,93,16,63.43,23.79,4.09
TR,San Diego,2021,first_gen_status,not_first_gen,1,1.0,3.5,587,312,138,40,53.15,23.51,6.81
TR,San Diego,2021,first_gen_status,not_first_gen,2,3.5,3.82,668,411,144,32,61.53,21.56,4.79
TR,San Diego,2021,first_gen_status,not_first_gen,3,3.82,4.0,553,341,142,27,61.66,25.68,4.88
TR,San Diego,2021,overall,overall,1,1.0,3.5,1319,692,321,84,52.46,24.34,6.37
TR,San Diego,2021,overall,overall,2,3.5,3.82,1280,770,278,68,60.16,21.72,5.31
TR,San Diego,2021,overall,overall,3,3.82,4.0,981,615,243,44,62.69,24.77,4.49
TR,San Diego,2021,pell_status,non_pell,1,1.0,3.5,607,355,126,27,58.48,20.76,4.45
TR,San Diego,2021,pell_status,non_pell,2,3.5,3.82,689,436,138,28,63.28,20.03,4.06
TR,San Diego,2021,pell_status,non_pell,3,3.82,4.0,596,389,136,27,65.27,22.82,4.53
TR,San Diego,2021,pell_status,pell,1,1.0,3.5,712,337,195,57,47.33,27.39,8.01
TR,San Diego,2021,pell_status,pell,2,3.5,3.82,591,334,140,40,56.51,23.69,6.77
TR,San Diego,2021,pell_status,pell,3,3.82,4.0,385,226,107,17,58.7,27.79,4.42
TR,Santa Barbara,2010,ethnicity,aian,1,0.33,3.25,8,5,2,0,62.5,25.0,0.0
TR,Santa Barbara,2010,ethnicity,aian,2,3.25,3.63,6,5,1,0,83.33,16.67,0.0
TR,Santa Barbara,2010,ethnicity,aian,3,3.63,4.0,7,6,1,0,85.71,14.29,0.0
TR,Santa Barbara,2010,ethnicity,asian,1,0.33,3.25,87,48,22,3,55.17,25.29,3.45
TR,Santa Barbara,2010,ethnicity,asian,2,3.25,3.63,85,59,16,1,69.41,18.82,1.18
TR,Santa Barbara,2010,ethnicity,asian,3,3.63,4.0,40,28,6,1,70.0,15.0,2.5
TR,Santa Barbara,2010,ethnicity,black,1,0.33,3.25,27,12,9,0,44.44,33.33,0.0
TR,Santa Barbara,2010,ethnicity,black,2,3.25,3.63,10,5,3,0,50.0,30.0,0.0
TR,Santa Barbara,2010,ethnicity,black,3,3.63,4.0,9,1,4,0,11.11,44.44,0.0
TR,Santa Barbara,2010,ethnicity,hispanic_latino,1,0.33,3.25,142,94,27,3,66.2,19.01,2.11
TR,Santa Barbara,2010,ethnicity,hispanic_latino,2,3.25,3.63,110,74,24,2,67.27,21.82,1.82
TR,Santa Barbara,2010,ethnicity,hispanic_latino,3,3.63,4.0,53,39,9,1,73.58,16.98,1.89
TR,Santa Barbara,2010,ethnicity,international,1,0.33,3.25,23,16,6,0,69.57,26.09,0.0
TR,Santa Barbara,2010,ethnicity,international,2,3.25,3.63,23,15,6,0,65.22,26.09,0.0
TR,Santa Barbara,2010,ethnicity,international,3,3.63,4.0,24,20,1,2,83.33,4.17,8.33
TR,Santa Barbara,2010,ethnicity,white,1,0.33,3.25,325,228,48,16,70.15,14.77,4.92
TR,Santa Barbara,2010,ethnicity,white,2,3.25,3.63,279,211,50,2,75.63,17.92,0.72
TR,Santa Barbara,2010,ethnicity,white,3,3.63,4.0,170,134,22,4,78.82,12.94,2.35
TR,Santa Barbara,2010,first_gen_status,first_gen,1,0.33,3.25,272,172,49,5,63.24,18.01,1.84
TR,Santa Barbara,2010,first_gen_status,first_gen,2,3.25,3.63,209,151,41,2,72.25,19.62,0.96
TR,Santa Barbara,2010,first_gen_status,first_gen,3,3.63,4.0,137,100,22,3,72.99,16.06,2.19
TR,Santa Barbara,2010,first_gen_status,not_first_gen,1,0.33,3.25,368,249,68,17,67.66,18.48,4.62
TR,Santa Barbara,2010,first_gen_status,not_first_gen,2,3.25,3.63,306,228,53,4,74.51,17.32,1.31
TR,Santa Barbara,2010,first_gen_status,not_first_gen,3,3.63,4.0,164,124,23,5,75.61,14.02,3.05
TR,Santa Barbara,2010,overall,overall,1,0.33,3.25,698,460,126,25,65.9,18.05,3.58
TR,Santa Barbara,2010,overall,overall,2,3.25,3.63,557,409,102,6,73.43,18.31,1.08
TR,Santa Barbara,2010,overall,overall,3,3.63,4.0,326,243,48,9,74.54,14.72,2.76
TR,Santa Barbara,2010,pell_status,non_pell,1,0.33,3.25,362,257,60,12,70.99,16.57,3.31
TR,Santa Barbara,2010,pell_status,non_pell,2,3.25,3.63,319,257,43,1,80.56,13.48,0.31
TR,Santa Barbara,2010,pell_status,non_pell,3,3.63,4.0,189,147,21,5,77.78,11.11,2.65
TR,Santa Barbara,2010,pell_status,pell,1,0.33,3.25,336,203,66,13,60.42,19.64,3.87
TR,Santa Barbara,2010,pell_status,pell,2,3.25,3.63,238,152,59,5,63.87,24.79,2.1
TR,Santa Barbara,2010,pell_status,pell,3,3.63,4.0,137,96,27,4,70.07,19.71,2.92
TR,Santa Barbara,2011,ethnicity,aian,1,0.31,3.27,6,5,1,0,83.33,16.67,0.0
TR,Santa Barbara,2011,ethnicity,aian,2,3.27,3.63,6,5,0,0,83.33,0.0,0.0
TR,Santa Barbara,2011,ethnicity,aian,3,3.63,4.0,3,2,0,0,66.67,0.0,0.0
TR,Santa Barbara,2011,ethnicity,asian,1,0.31,3.27,60,39,10,2,65.0,16.67,3.33
TR,Santa Barbara,2011,ethnicity,asian,2,3.27,3.63,92,55,23,1,59.78,25.0,1.09
TR,Santa Barbara,2011,ethnicity,asian,3,3.63,4.0,53,39,10,2,73.58,18.87,3.77
TR,Santa Barbara,2011,ethnicity,black,1,0.31,3.27,15,10,2,0,66.67,13.33,0.0
TR,Santa Barbara,2011,ethnicity,black,2,3.27,3.63,11,7,3,0,63.64,27.27,0.0
TR,Santa Barbara,2011,ethnicity,black,3,3.63,4.0,4,4,0,0,100.0,0.0,0.0
TR,Santa Barbara,2011,ethnicity,hispanic_latino,1,0.31,3.27,113,79,14,2,69.91,12.39,1.77
TR,Santa Barbara,2011,ethnicity,hispanic_latino,2,3.27,3.63,109,68,15,2,62.39,13.76,1.83
TR,Santa Barbara,2011,ethnicity,hispanic_latino,3,3.63,4.0,54,38,15,1,70.37,27.78,1.85
TR,Santa Barbara,2011,ethnicity,international,1,0.31,3.27,24,19,2,1,79.17,8.33,4.17
TR,Santa Barbara,2011,ethnicity,international,2,3.27,3.63,30,22,5,0,73.33,16.67,0.0
TR,Santa Barbara,2011,ethnicity,international,3,3.63,4.0,22,18,4,0,81.82,18.18,0.0
TR,Santa Barbara,2011,ethnicity,white,1,0.31,3.27,256,183,43,4,71.48,16.8,1.56
TR,Santa Barbara,2011,ethnicity,white,2,3.27,3.63,310,222,56,4,71.61,18.06,1.29
TR,Santa Barbara,2011,ethnicity,white,3,3.63,4.0,179,131,18,3,73.18,10.06,1.68
TR,Santa Barbara,2011,first_gen_status,first_gen,1,0.31,3.27,211,148,34,4,70.14,16.11,1.9
TR,Santa Barbara,2011,first_gen_status,first_gen,2,3.27,3.63,225,142,45,4,63.11,20.0,1.78
TR,Santa Barbara,2011,first_gen_status,first_gen,3,3.63,4.0,125,93,22,2,74.4,17.6,1.6
TR,Santa Barbara,2011,first_gen_status,not_first_gen,1,0.31,3.27,273,196,38,4,71.79,13.92,1.47
TR,Santa Barbara,2011,first_gen_status,not_first_gen,2,3.27,3.63,338,244,55,3,72.19,16.27,0.89
TR,Santa Barbara,2011,first_gen_status,not_first_gen,3,3.63,4.0,200,146,26,5,73.0,13.0,2.5
TR,Santa Barbara,2011,overall,overall,1,0.31,3.27,496,349,76,9,70.36,15.32,1.81
TR,Santa Barbara,2011,overall,overall,2,3.27,3.63,583,397,104,8,68.1,17.84,1.37
TR,Santa Barbara,2011,overall,overall,3,3.63,4.0,333,246,48,7,73.87,14.41,2.1
TR,Santa Barbara,2011,pell_status,non_pell,1,0.31,3.27,284,208,37,5,73.24,13.03,1.76
TR,Santa Barbara,2011,pell_status,non_pell,2,3.27,3.63,334,238,57,4,71.26,17.07,1.2
TR,Santa Barbara,2011,pell_status,non_pell,3,3.63,4.0,199,147,27,5,73.87,13.57,2.51
TR,Santa Barbara,2011,pell_status,pell,1,0.31,3.27,212,141,39,4,66.51,18.4,1.89
TR,Santa Barbara,2011,pell_status,pell,2,3.27,3.63,249,159,47,4,63.86,18.88,1.61
TR,Santa Barbara,2011,pell_status,pell,3,3.63,4.0,134,99,21,2,73.88,15.67,1.49
TR,Santa Barbara,2012,ethnicity,aian,1,0.3,3.3,5,3,0,1,60.0,0.0,20.0
TR,Santa Barbara,2012,ethnicity,aian,2,3.3,3.65,5,2,2,0,40.0,40.0,0.0
TR,Santa Barbara,2012,ethnicity,aian,3,3.65,4.0,4,2,0,0,50.0,0.0,0.0
TR,Santa Barbara,2012,ethnicity,asian,1,0.3,3.3,142,90,34,4,63.38,23.94,2.82
TR,Santa Barbara,2012,ethnicity,asian,2,3.3,3.65,115,74,19,3,64.35,16.52,2.61
TR,Santa Barbara,2012,ethnicity,asian,3,3.65,4.0,49,34,12,0,69.39,24.49,0.0
TR,Santa Barbara,2012,ethnicity,black,1,0.3,3.3,15,7,6,1,46.67,40.0,6.67
TR,Santa Barbara,2012,ethnicity,black,2,3.3,3.65,15,6,5,1,40.0,33.33,6.67
TR,Santa Barbara,2012,ethnicity,black,3,3.65,4.0,5,4,0,0,80.0,0.0,0.0
TR,Santa Barbara,2012,ethnicity,hispanic_latino,1,0.3,3.3,194,119,36,9,61.34,18.56,4.64
TR,Santa Barbara,2012,ethnicity,hispanic_latino,2,3.3,3.65,129,93,21,3,72.09,16.28,2.33
TR,Santa Barbara,2012,ethnicity,hispanic_latino,3,3.65,4.0,37,29,4,0,78.38,10.81,0.0
TR,Santa Barbara,2012,ethnicity,international,1,0.3,3.3,36,22,7,2,61.11,19.44,5.56
TR,Santa Barbara,2012,ethnicity,international,2,3.3,3.65,25,20,2,1,80.0,8.0,4.0
TR,Santa Barbara,2012,ethnicity,international,3,3.65,4.0,18,12,5,0,66.67,27.78,0.0
TR,Santa Barbara,2012,ethnicity,white,1,0.3,3.3,364,268,53,10,73.63,14.56,2.75
TR,Santa Barbara,2012,ethnicity,white,2,3.3,3.65,266,186,47,9,69.92,17.67,3.38
TR,Santa Barbara,2012,ethnicity,white,3,3.65,4.0,135,98,22,3,72.59,16.3,2.22
TR,Santa Barbara,2012,first_gen_status,first_gen,1,0.3,3.3,342,220,59,18,64.33,17.25,5.26
TR,Santa Barbara,2012,first_gen_status,first_gen,2,3.3,3.65,237,164,40,5,69.2,16.88,2.11
TR,Santa Barbara,2012,first_gen_status,first_gen,3,3.65,4.0,82,58,15,0,70.73,18.29,0.0
TR,Santa Barbara,2012,first_gen_status,not_first_gen,1,0.3,3.3,424,297,79,10,70.05,18.63,2.36
TR,Santa Barbara,2012,first_gen_status,not_first_gen,2,3.3,3.65,323,227,55,10,70.28,17.03,3.1
TR,Santa Barbara,2012,first_gen_status,not_first_gen,3,3.65,4.0,173,127,29,4,73.41,16.76,2.31
TR,Santa Barbara,2012,overall,overall,1,0.3,3.3,788,532,140,29,67.51,17.77,3.68
TR,Santa Barbara,2012,overall,overall,2,3.3,3.65,578,401,98,17,69.38,16.96,2.94
TR,Santa Barbara,2012,overall,overall,3,3.65,4.0,261,188,45,4,72.03,17.24,1.53
TR,Santa Barbara,2012,pell_status,non_pell,1,0.3,3.3,398,290,58,6,72.86,14.57,1.51
TR,Santa Barbara,2012,pell_status,non_pell,2,3.3,3.65,308,227,47,7,73.7,15.26,2.27
TR,Santa Barbara,2012,pell_status,non_pell,3,3.65,4.0,171,126,29,3,73.68,16.96,1.75
TR,Santa Barbara,2012,pell_status,pell,1,0.3,3.3,390,242,82,23,62.05,21.03,5.9
TR,Santa Barbara,2012,pell_status,pell,2,3.3,3.65,270,174,51,10,64.44,18.89,3.7
TR,Santa Barbara,2012,pell_status,pell,3,3.65,4.0,90,62,16,1,68.89,17.78,1.11
TR,Santa Barbara,2013,ethnicity,aian,1,0.32,3.31,6,5,1,0,83.33,16.67,0.0
TR,Santa Barbara,2013,ethnicity,aian,2,3.31,3.66,4,2,0,1,50.0,0.0,25.0
TR,Santa Barbara,2013,ethnicity,aian,3,3.66,4.0,3,2,1,0,66.67,33.33,0.0
TR,Santa Barbara,2013,ethnicity,asian,1,0.32,3.31,137,87,25,5,63.5,18.25,3.65
TR,Santa Barbara,2013,ethnicity,asian,2,3.31,3.66,98,62,23,1,63.27,23.47,1.02
TR,Santa Barbara,2013,ethnicity,asian,3,3.66,4.0,62,44,9,2,70.97,14.52,3.23
TR,Santa Barbara,2013,ethnicity,black,1,0.32,3.31,29,19,3,4,65.52,10.34,13.79
TR,Santa Barbara,2013,ethnicity,black,2,3.31,3.66,16,7,4,1,43.75,25.0,6.25
TR,Santa Barbara,2013,ethnicity,black,3,3.66,4.0,5,4,1,0,80.0,20.0,0.0
TR,Santa Barbara,2013,ethnicity,hispanic_latino,1,0.32,3.31,188,123,36,6,65.43,19.15,3.19
TR,Santa Barbara,2013,ethnicity,hispanic_latino,2,3.31,3.66,137,101,15,3,73.72,10.95,2.19
TR,Santa Barbara,2013,ethnicity,hispanic_latino,3,3.66,4.0,42,30,6,2,71.43,14.29,4.76
TR,Santa Barbara,2013,ethnicity,international,1,0.32,3.31,39,28,6,0,71.79,15.38,0.0
TR,Santa Barbara,2013,ethnicity,international,2,3.31,3.66,43,33,6,1,76.74,13.95,2.33
TR,Santa Barbara,2013,ethnicity,international,3,3.66,4.0,22,16,5,0,72.73,22.73,0.0
TR,Santa Barbara,2013,ethnicity,white,1,0.32,3.31,252,174,36,7,69.05,14.29,2.78
TR,Santa Barbara,2013,ethnicity,white,2,3.31,3.66,227,156,43,7,68.72,18.94,3.08
TR,Santa Barbara,2013,ethnicity,white,3,3.66,4.0,135,97,32,1,71.85,23.7,0.74
TR,Santa Barbara,2013,first_gen_status,first_gen,1,0.32,3.31,309,200,55,10,64.72,17.8,3.24
TR,Santa Barbara,2013,first_gen_status,first_gen,2,3.31,3.66,251,179,32,7,71.31,12.75,2.79
TR,Santa Barbara,2013,first_gen_status,first_gen,3,3.66,4.0,105,77,16,3,73.33,15.24,2.86
TR,Santa Barbara,2013,first_gen_status,not_first_gen,1,0.32,3.31,333,229,51,12,68.77,15.32,3.6
TR,Santa Barbara,2013,first_gen_status,not_first_gen,2,3.31,3.66,285,190,64,7,66.67,22.46,2.46
TR,Santa Barbara,2013,first_gen_status,not_first_gen,3,3.66,4.0,163,114,38,2,69.94,23.31,1.23
TR,Santa Barbara,2013,overall,overall,1,0.32,3.31,663,442,111,22,66.67,16.74,3.32
TR,Santa Barbara,2013,overall,overall,2,3.31,3.66,544,374,96,14,68.75,17.65,2.57
TR,Santa Barbara,2013,overall,overall,3,3.66,4.0,276,198,55,5,71.74,19.93,1.81
TR,Santa Barbara,2013,pell_status,non_pell,1,0.32,3.31,322,231,42,9,71.74,13.04,2.8
TR,Santa Barbara,2013,pell_status,non_pell,2,3.31,3.66,300,213,50,6,71.0,16.67,2.0
TR,Santa Barbara,2013,pell_status,non_pell,3,3.66,4.0,156,118,28,2,75.64,17.95,1.28
TR,Santa Barbara,2013,pell_status,pell,1,0.32,3.31,341,211,69,13,61.88,20.23,3.81
TR,Santa Barbara,2013,pell_status,pell,2,3.31,3.66,244,161,46,8,65.98,18.85,3.28
TR,Santa Barbara,2013,pell_status,pell,3,3.66,4.0,120,80,27,3,66.67,22.5,2.5
TR,Santa Barbara,2014,ethnicity,aian,1,0.82,3.34,9,8,1,0,88.89,11.11,0.0
TR,Santa Barbara,2014,ethnicity,aian,2,3.34,3.68,5,3,0,0,60.0,0.0,0.0
TR,Santa Barbara,2014,ethnicity,aian,3,3.68,4.0,5,2,2,0,40.0,40.0,0.0
TR,Santa Barbara,2014,ethnicity,asian,1,0.82,3.34,141,72,43,6,51.06,30.5,4.26
TR,Santa Barbara,2014,ethnicity,asian,2,3.34,3.68,115,68,26,4,59.13,22.61,3.48
TR,Santa Barbara,2014,ethnicity,asian,3,3.68,4.0,50,41,5,0,82.0,10.0,0.0
TR,Santa Barbara,2014,ethnicity,black,1,0.82,3.34,34,20,8,1,58.82,23.53,2.94
TR,Santa Barbara,2014,ethnicity,black,2,3.34,3.68,13,8,2,0,61.54,15.38,0.0
TR,Santa Barbara,2014,ethnicity,black,3,3.68,4.0,4,1,1,0,25.0,25.0,0.0
TR,Santa Barbara,2014,ethnicity,hispanic_latino,1,0.82,3.34,210,128,50,3,60.95,23.81,1.43
TR,Santa Barbara,2014,ethnicity,hispanic_latino,2,3.34,3.68,116,66,29,4,56.9,25.0,3.45
TR,Santa Barbara,2014,ethnicity,hispanic_latino,3,3.68,4.0,50,36,7,1,72.0,14.0,2.0
TR,Santa Barbara,2014,ethnicity,international,1,0.82,3.34,67,43,14,1,64.18,20.9,1.49
TR,Santa Barbara,2014,ethnicity,international,2,3.34,3.68,77,63,8,0,81.82,10.39,0.0
TR,Santa Barbara,2014,ethnicity,international,3,3.68,4.0,38,33,4,0,86.84,10.53,0.0
TR,Santa Barbara,2014,ethnicity,white,1,0.82,3.34,251,175,38,8,69.72,15.14,3.19
TR,Santa Barbara,2014,ethnicity,white,2,3.34,3.68,220,150,42,4,68.18,19.09,1.82
TR,Santa Barbara,2014,ethnicity,white,3,3.68,4.0,115,76,20,5,66.09,17.39,4.35
TR,Santa Barbara,2014,first_gen_status,first_gen,1,0.82,3.34,370,223,92,6,60.27,24.86,1.62
TR,Santa Barbara,2014,first_gen_status,first_gen,2,3.34,3.68,240,159,36,5,66.25,15.0,2.08
TR,Santa Barbara,2014,first_gen_status,first_gen,3,3.68,4.0,104,78,11,5,75.0,10.58,4.81
TR,Santa Barbara,2014,first_gen_status,not_first_gen,1,0.82,3.34,342,223,63,11,65.2,18.42,3.22
TR,Santa Barbara,2014,first_gen_status,not_first_gen,2,3.34,3.68,297,194,69,7,65.32,23.23,2.36
TR,Santa Barbara,2014,first_gen_status,not_first_gen,3,3.68,4.0,160,108,31,2,67.5,19.38,1.25
TR,Santa Barbara,2014,overall,overall,1,0.82,3.34,733,458,159,19,62.48,21.69,2.59
TR,Santa Barbara,2014,overall,overall,2,3.34,3.68,558,365,109,12,65.41,19.53,2.15
TR,Santa Barbara,2014,overall,overall,3,3.68,4.0,273,194,43,7,71.06,15.75,2.56
TR,Santa Barbara,2014,pell_status,non_pell,1,0.82,3.34,347,241,50,11,69.45,14.41,3.17
TR,Santa Barbara,2014,pell_status,non_pell,2,3.34,3.68,328,229,58,4,69.82,17.68,1.22
TR,Santa Barbara,2014,pell_status,non_pell,3,3.68,4.0,172,121,30,3,70.35,17.44,1.74
TR,Santa Barbara,2014,pell_status,pell,1,0.82,3.34,386,217,109,8,56.22,28.24,2.07
TR,Santa Barbara,2014,pell_status,pell,2,3.34,3.68,230,136,51,8,59.13,22.17,3.48
TR,Santa Barbara,2014,pell_status,pell,3,3.68,4.0,101,73,13,4,72.28,12.87,3.96
TR,Santa Barbara,2015,ethnicity,aian,1,1.4,3.34,7,5,1,0,71.43,14.29,0.0
TR,Santa Barbara,2015,ethnicity,aian,2,3.34,3.68,4,4,0,0,100.0,0.0,0.0
TR,Santa Barbara,2015,ethnicity,aian,3,3.68,4.0,3,0,2,0,0.0,66.67,0.0
TR,Santa Barbara,2015,ethnicity,asian,1,1.4,3.34,121,79,24,1,65.29,19.83,0.83
TR,Santa Barbara,2015,ethnicity,asian,2,3.34,3.68,102,76,12,4,74.51,11.76,3.92
TR,Santa Barbara,2015,ethnicity,asian,3,3.68,4.0,64,41,11,4,64.06,17.19,6.25
TR,Santa Barbara,2015,ethnicity,black,1,1.4,3.34,55,34,6,5,61.82,10.91,9.09
TR,Santa Barbara,2015,ethnicity,black,2,3.34,3.68,14,6,5,0,42.86,35.71,0.0
TR,Santa Barbara,2015,ethnicity,black,3,3.68,4.0,2,2,0,0,100.0,0.0,0.0
TR,Santa Barbara,2015,ethnicity,hispanic_latino,1,1.4,3.34,173,101,34,9,58.38,19.65,5.2
TR,Santa Barbara,2015,ethnicity,hispanic_latino,2,3.34,3.68,121,78,25,2,64.46,20.66,1.65
