level,family,subgroup,school,cohort,measure,rate_pct,numer,denom
TR,eth,asian,Physical Sciences,2014,grad3,76.47,39,51
TR,eth,asian,Physical Sciences,2014,grad4,90.2,46,51
TR,eth,asian,Physical Sciences,2014,grad5,1.96,1,51
TR,eth,asian,Physical Sciences,2014,ret1,100.0,51,51
TR,eth,asian,Physical Sciences,2015,grad2,23.7,32,135
TR,eth,asian,Physical Sciences,2015,grad3,69.63,94,135
TR,eth,asian,Physical Sciences,2015,grad4,78.52,106,135
TR,eth,asian,Physical Sciences,2015,ret1,93.33,126,135
TR,eth,asian,Physical Sciences,2016,grad2,28.47,39,137
TR,eth,asian,Physical Sciences,2016,grad3,70.8,97,137
TR,eth,asian,Physical Sciences,2016,grad4,81.02,111,137
TR,eth,asian,Physical Sciences,2016,ret1,89.78,123,137
TR,eth,asian,Physical Sciences,2017,grad2,36.63,37,101
TR,eth,asian,Physical Sciences,2017,grad3,73.27,74,101
TR,eth,asian,Physical Sciences,2017,grad4,84.16,85,101
TR,eth,asian,Physical Sciences,2017,ret1,93.07,94,101
TR,eth,asian,Physical Sciences,2018,grad2,47.47,47,99
TR,eth,asian,Physical Sciences,2018,grad3,78.79,78,99
TR,eth,asian,Physical Sciences,2018,grad4,87.88,87,99
TR,eth,asian,Physical Sciences,2018,grad5,3.03,3,99
TR,eth,asian,Physical Sciences,2018,ret1,90.91,90,99
TR,eth,asian,Physical Sciences,2019,grad2,50.91,56,110
TR,eth,asian,Physical Sciences,2019,grad3,85.45,94,110
TR,eth,asian,Physical Sciences,2019,grad4,90.0,99,110
TR,eth,asian,Physical Sciences,2019,grad5,0.91,1,110
TR,eth,asian,Physical Sciences,2019,ret1,98.18,108,110
TR,eth,asian,Physical Sciences,2020,grad2,53.76,50,93
TR,eth,asian,Physical Sciences,2020,grad3,78.49,73,93
TR,eth,asian,Physical Sciences,2020,grad4,86.02,80,93
TR,eth,asian,Physical Sciences,2020,grad5,4.3,4,93
TR,eth,asian,Physical Sciences,2020,ret1,94.62,88,93
TR,eth,asian,Physical Sciences,2021,grad2,58.68,71,121
TR,eth,asian,Physical Sciences,2021,grad3,83.47,101,121
TR,eth,asian,Physical Sciences,2021,grad4,91.74,111,121
TR,eth,asian,Physical Sciences,2021,ret1,98.35,119,121
TR,eth,asian,Physical Sciences,2022,grad2,53.66,44,82
TR,eth,asian,Physical Sciences,2022,grad3,75.61,62,82
TR,eth,asian,Physical Sciences,2022,ret1,92.68,76,82
TR,eth,asian,Physical Sciences,2023,grad2,58.73,74,126
TR,eth,asian,Physical Sciences,2023,ret1,93.65,118,126
TR,eth,asian,Physical Sciences,2024,ret1,95.0,114,120
TR,eth,asian,Public Health (Wertheim),2014,grad2,72.73,8,11
TR,eth,asian,Public Health (Wertheim),2014,grad3,100.0,11,11
TR,eth,asian,Public Health (Wertheim),2014,grad4,100.0,11,11
TR,eth,asian,Public Health (Wertheim),2014,ret1,100.0,11,11
TR,eth,asian,Public Health (Wertheim),2015,grad3,83.33,10,12
TR,eth,asian,Public Health (Wertheim),2015,grad4,91.67,11,12
TR,eth,asian,Public Health (Wertheim),2015,ret1,91.67,11,12
TR,eth,asian,Public Health (Wertheim),2016,grad3,90.91,10,11
TR,eth,asian,Public Health (Wertheim),2016,grad4,100.0,11,11
TR,eth,asian,Public Health (Wertheim),2016,ret1,100.0,11,11
TR,eth,asian,Public Health (Wertheim),2019,grad2,100.0,11,11
TR,eth,asian,Public Health (Wertheim),2019,grad3,100.0,11,11
TR,eth,asian,Public Health (Wertheim),2019,grad4,100.0,11,11
TR,eth,asian,Public Health (Wertheim),2019,ret1,100.0,11,11
TR,eth,asian,Public Health (Wertheim),2020,grad2,85.19,23,27
TR,eth,asian,Public Health (Wertheim),2020,grad3,96.3,26,27
TR,eth,asian,Public Health (Wertheim),2020,grad4,96.3,26,27
TR,eth,asian,Public Health (Wertheim),2020,ret1,92.59,25,27
TR,eth,asian,Public Health (Wertheim),2021,grad2,81.82,27,33
TR,eth,asian,Public Health (Wertheim),2021,grad3,90.91,30,33
TR,eth,asian,Public Health (Wertheim),2021,grad4,96.97,32,33
TR,eth,asian,Public Health (Wertheim),2021,ret1,100.0,33,33
TR,eth,asian,Public Health (Wertheim),2022,grad2,83.33,25,30
TR,eth,asian,Public Health (Wertheim),2022,grad3,96.67,29,30
TR,eth,asian,Public Health (Wertheim),2022,ret1,96.67,29,30
TR,eth,asian,Public Health (Wertheim),2023,grad2,78.57,22,28
TR,eth,asian,Public Health (Wertheim),2023,ret1,96.43,27,28
TR,eth,asian,Public Health (Wertheim),2024,ret1,97.22,35,36
TR,eth,asian,Scripps Institution of Oceanography,2017,grad3,66.67,12,18
TR,eth,asian,Scripps Institution of Oceanography,2017,grad4,72.22,13,18
TR,eth,asian,Scripps Institution of Oceanography,2017,ret1,94.44,17,18
TR,eth,asian,Scripps Institution of Oceanography,2018,grad2,35.71,5,14
TR,eth,asian,Scripps Institution of Oceanography,2018,grad3,85.71,12,14
TR,eth,asian,Scripps Institution of Oceanography,2018,grad4,92.86,13,14
TR,eth,asian,Scripps Institution of Oceanography,2018,ret1,92.86,13,14
TR,eth,asian,Scripps Institution of Oceanography,2019,grad2,52.94,9,17
TR,eth,asian,Scripps Institution of Oceanography,2019,grad3,94.12,16,17
TR,eth,asian,Scripps Institution of Oceanography,2019,grad4,94.12,16,17
TR,eth,asian,Scripps Institution of Oceanography,2019,grad5,5.88,1,17
TR,eth,asian,Scripps Institution of Oceanography,2019,ret1,100.0,17,17
TR,eth,asian,Scripps Institution of Oceanography,2020,grad2,81.82,9,11
TR,eth,asian,Scripps Institution of Oceanography,2020,grad3,90.91,10,11
TR,eth,asian,Scripps Institution of Oceanography,2020,grad4,100.0,11,11
TR,eth,asian,Scripps Institution of Oceanography,2020,ret1,90.91,10,11
TR,eth,asian,Scripps Institution of Oceanography,2021,grad2,43.75,7,16
TR,eth,asian,Scripps Institution of Oceanography,2021,grad3,68.75,11,16
TR,eth,asian,Scripps Institution of Oceanography,2021,grad4,75.0,12,16
TR,eth,asian,Scripps Institution of Oceanography,2021,ret1,87.5,14,16
TR,eth,asian,Scripps Institution of Oceanography,2022,grad2,46.15,6,13
TR,eth,asian,Scripps Institution of Oceanography,2022,grad3,76.92,10,13
TR,eth,asian,Scripps Institution of Oceanography,2022,ret1,84.62,11,13
TR,eth,asian,Scripps Institution of Oceanography,2024,ret1,100.0,14,14
TR,eth,asian,Social Sciences,2014,grad2,55.56,160,288
TR,eth,asian,Social Sciences,2014,grad3,86.81,250,288
TR,eth,asian,Social Sciences,2014,grad4,91.32,263,288
TR,eth,asian,Social Sciences,2014,grad5,1.04,3,288
TR,eth,asian,Social Sciences,2014,ret1,94.79,273,288
TR,eth,asian,Social Sciences,2015,grad2,56.82,175,308
TR,eth,asian,Social Sciences,2015,grad3,85.71,264,308
TR,eth,asian,Social Sciences,2015,grad4,90.26,278,308
TR,eth,asian,Social Sciences,2015,ret1,95.78,295,308
TR,eth,asian,Social Sciences,2016,grad2,53.22,157,295
TR,eth,asian,Social Sciences,2016,grad3,82.03,242,295
TR,eth,asian,Social Sciences,2016,grad4,89.83,265,295
TR,eth,asian,Social Sciences,2016,ret1,94.24,278,295
TR,eth,asian,Social Sciences,2017,grad2,60.54,201,332
TR,eth,asian,Social Sciences,2017,grad3,86.75,288,332
TR,eth,asian,Social Sciences,2017,grad4,92.17,306,332
TR,eth,asian,Social Sciences,2017,ret1,95.18,316,332
TR,eth,asian,Social Sciences,2018,grad2,65.65,216,329
TR,eth,asian,Social Sciences,2018,grad3,86.93,286,329
TR,eth,asian,Social Sciences,2018,grad4,91.49,301,329
TR,eth,asian,Social Sciences,2018,grad5,0.91,3,329
TR,eth,asian,Social Sciences,2018,ret1,93.31,307,329
TR,eth,asian,Social Sciences,2019,grad2,63.59,227,357
TR,eth,asian,Social Sciences,2019,grad3,89.64,320,357
TR,eth,asian,Social Sciences,2019,grad4,91.88,328,357
TR,eth,asian,Social Sciences,2019,grad5,0.84,3,357
TR,eth,asian,Social Sciences,2019,ret1,96.92,346,357
TR,eth,asian,Social Sciences,2020,grad2,65.06,257,395
TR,eth,asian,Social Sciences,2020,grad3,83.29,329,395
TR,eth,asian,Social Sciences,2020,grad4,87.09,344,395
TR,eth,asian,Social Sciences,2020,grad5,1.52,6,395
TR,eth,asian,Social Sciences,2020,ret1,94.68,374,395
TR,eth,asian,Social Sciences,2021,grad2,62.24,305,490
TR,eth,asian,Social Sciences,2021,grad3,81.63,400,490
TR,eth,asian,Social Sciences,2021,grad4,87.76,430,490
TR,eth,asian,Social Sciences,2021,ret1,93.47,458,490
TR,eth,asian,Social Sciences,2022,grad2,61.27,337,550
TR,eth,asian,Social Sciences,2022,grad3,83.82,461,550
TR,eth,asian,Social Sciences,2022,ret1,93.45,514,550
TR,eth,asian,Social Sciences,2023,grad2,66.84,383,573
TR,eth,asian,Social Sciences,2023,ret1,96.51,553,573
TR,eth,asian,Social Sciences,2024,ret1,96.57,620,642
TR,eth,asian,Special,2015,grad3,62.86,22,35
TR,eth,asian,Special,2015,grad4,74.29,26,35
TR,eth,asian,Special,2015,ret1,91.43,32,35
TR,eth,asian,Special,2016,grad2,12.36,11,89
TR,eth,asian,Special,2016,grad3,57.3,51,89
TR,eth,asian,Special,2016,grad4,76.4,68,89
TR,eth,asian,Special,2016,ret1,87.64,78,89
TR,eth,black,Arts & Humanities,2017,grad4,76.92,10,13
TR,eth,black,Arts & Humanities,2017,ret1,84.62,11,13
TR,eth,black,Arts & Humanities,2018,grad2,58.33,7,12
TR,eth,black,Arts & Humanities,2018,grad3,83.33,10,12
TR,eth,black,Arts & Humanities,2018,grad4,91.67,11,12
TR,eth,black,Arts & Humanities,2018,ret1,100.0,12,12
TR,eth,black,Arts & Humanities,2019,grad2,45.45,5,11
TR,eth,black,Arts & Humanities,2019,grad3,27.27,3,11
TR,eth,black,Arts & Humanities,2019,grad4,90.91,10,11
TR,eth,black,Arts & Humanities,2020,grad2,60.0,9,15
TR,eth,black,Arts & Humanities,2020,grad3,80.0,12,15
TR,eth,black,Arts & Humanities,2020,grad4,80.0,12,15
TR,eth,black,Arts & Humanities,2020,ret1,93.33,14,15
TR,eth,black,Arts & Humanities,2021,grad2,50.0,7,14
TR,eth,black,Arts & Humanities,2021,grad3,7.14,1,14
TR,eth,black,Arts & Humanities,2021,grad4,7.14,1,14
TR,eth,black,Arts & Humanities,2021,ret1,92.86,13,14
TR,eth,black,Arts & Humanities,2022,grad2,46.15,6,13
TR,eth,black,Arts & Humanities,2022,grad3,23.08,3,13
TR,eth,black,Arts & Humanities,2022,ret1,100.0,13,13
TR,eth,black,Arts & Humanities,2023,grad2,66.67,14,21
TR,eth,black,Arts & Humanities,2023,ret1,95.24,20,21
TR,eth,black,Arts & Humanities,2024,ret1,84.21,16,19
TR,eth,black,Biology,2014,grad2,7.69,1,13
TR,eth,black,Biology,2014,grad3,76.92,10,13
TR,eth,black,Biology,2014,grad4,76.92,10,13
TR,eth,black,Biology,2014,ret1,100.0,13,13
TR,eth,black,Biology,2015,grad3,70.0,14,20
TR,eth,black,Biology,2015,grad4,80.0,16,20
TR,eth,black,Biology,2015,ret1,100.0,20,20
TR,eth,black,Biology,2016,grad3,66.67,14,21
TR,eth,black,Biology,2016,grad4,95.24,20,21
TR,eth,black,Biology,2016,ret1,95.24,20,21
TR,eth,black,Biology,2018,grad2,76.92,10,13
TR,eth,black,Biology,2018,grad3,84.62,11,13
TR,eth,black,Biology,2018,grad4,92.31,12,13
TR,eth,black,Biology,2018,ret1,100.0,13,13
TR,eth,black,Biology,2019,grad2,50.0,6,12
TR,eth,black,Biology,2019,grad3,25.0,3,12
TR,eth,black,Biology,2019,grad5,8.33,1,12
TR,eth,black,Biology,2019,ret1,100.0,12,12
TR,eth,black,Biology,2020,grad2,50.0,5,10
TR,eth,black,Biology,2020,grad3,20.0,2,10
TR,eth,black,Biology,2020,ret1,100.0,10,10
TR,eth,black,Biology,2021,grad2,73.33,11,15
TR,eth,black,Biology,2021,grad3,93.33,14,15
TR,eth,black,Biology,2021,grad4,93.33,14,15
TR,eth,black,Biology,2021,ret1,93.33,14,15
TR,eth,black,Biology,2022,grad2,57.14,8,14
TR,eth,black,Biology,2022,grad3,7.14,1,14
TR,eth,black,Biology,2022,ret1,85.71,12,14
TR,eth,black,Biology,2023,grad2,68.75,11,16
TR,eth,black,Biology,2023,ret1,93.75,15,16
TR,eth,black,Biology,2024,ret1,100.0,10,10
TR,eth,black,Engineering,2014,grad3,36.36,4,11
TR,eth,black,Engineering,2014,grad4,18.18,2,11
TR,eth,black,Engineering,2014,ret1,100.0,11,11
TR,eth,black,Engineering,2017,ret1,100.0,10,10
TR,eth,black,Engineering,2018,grad2,3.85,1,26
TR,eth,black,Engineering,2018,grad3,53.85,14,26
TR,eth,black,Engineering,2018,grad4,73.08,19,26
TR,eth,black,Engineering,2018,grad5,7.69,2,26
TR,eth,black,Engineering,2018,ret1,92.31,24,26
TR,eth,black,Engineering,2019,grad2,18.18,2,11
TR,eth,black,Engineering,2019,grad3,54.55,6,11
TR,eth,black,Engineering,2019,grad4,9.09,1,11
TR,eth,black,Engineering,2019,grad5,9.09,1,11
TR,eth,black,Engineering,2019,ret1,100.0,11,11
TR,eth,black,Engineering,2020,grad3,61.54,8,13
TR,eth,black,Engineering,2020,grad4,7.69,1,13
TR,eth,black,Engineering,2020,ret1,92.31,12,13
TR,eth,black,Engineering,2023,grad2,27.27,3,11
TR,eth,black,Engineering,2023,ret1,90.91,10,11
TR,eth,black,Engineering,2024,ret1,100.0,10,10
TR,eth,black,Physical Sciences,2023,grad2,30.0,3,10
TR,eth,black,Social Sciences,2014,grad2,58.82,10,17
TR,eth,black,Social Sciences,2014,grad3,88.24,15,17
TR,eth,black,Social Sciences,2014,grad4,94.12,16,17
TR,eth,black,Social Sciences,2014,grad5,5.88,1,17
TR,eth,black,Social Sciences,2014,ret1,100.0,17,17
TR,eth,black,Social Sciences,2015,grad2,42.31,11,26
TR,eth,black,Social Sciences,2015,grad3,61.54,16,26
TR,eth,black,Social Sciences,2015,grad4,69.23,18,26
TR,eth,black,Social Sciences,2015,ret1,84.62,22,26
TR,eth,black,Social Sciences,2016,grad2,54.17,26,48
TR,eth,black,Social Sciences,2016,grad3,60.42,29,48
TR,eth,black,Social Sciences,2016,grad4,75.0,36,48
TR,eth,black,Social Sciences,2016,ret1,95.83,46,48
TR,eth,black,Social Sciences,2017,grad2,42.37,25,59
TR,eth,black,Social Sciences,2017,grad3,77.97,46,59
TR,eth,black,Social Sciences,2017,grad4,84.75,50,59
TR,eth,black,Social Sciences,2017,ret1,93.22,55,59
TR,eth,black,Social Sciences,2018,grad2,64.44,29,45
TR,eth,black,Social Sciences,2018,grad3,82.22,37,45
TR,eth,black,Social Sciences,2018,grad4,84.44,38,45
TR,eth,black,Social Sciences,2018,grad5,2.22,1,45
TR,eth,black,Social Sciences,2018,ret1,97.78,44,45
TR,eth,black,Social Sciences,2019,grad2,65.08,41,63
TR,eth,black,Social Sciences,2019,grad3,80.95,51,63
TR,eth,black,Social Sciences,2019,grad4,84.13,53,63
TR,eth,black,Social Sciences,2019,grad5,3.17,2,63
TR,eth,black,Social Sciences,2019,ret1,96.83,61,63
TR,eth,black,Social Sciences,2020,grad2,53.45,31,58
TR,eth,black,Social Sciences,2020,grad3,75.86,44,58
TR,eth,black,Social Sciences,2020,grad4,82.76,48,58
TR,eth,black,Social Sciences,2020,grad5,5.17,3,58
TR,eth,black,Social Sciences,2020,ret1,91.38,53,58
TR,eth,black,Social Sciences,2021,grad2,63.49,40,63
TR,eth,black,Social Sciences,2021,grad3,82.54,52,63
TR,eth,black,Social Sciences,2021,grad4,84.13,53,63
TR,eth,black,Social Sciences,2021,ret1,95.24,60,63
TR,eth,black,Social Sciences,2022,grad2,54.29,38,70
TR,eth,black,Social Sciences,2022,grad3,72.86,51,70
TR,eth,black,Social Sciences,2022,ret1,94.29,66,70
TR,eth,black,Social Sciences,2023,grad2,55.13,43,78
TR,eth,black,Social Sciences,2023,ret1,88.46,69,78
TR,eth,black,Social Sciences,2024,ret1,95.12,78,82
TR,eth,hispanic_latino,Arts & Humanities,2014,grad2,50.0,10,20
TR,eth,hispanic_latino,Arts & Humanities,2014,grad3,90.0,18,20
TR,eth,hispanic_latino,Arts & Humanities,2014,grad4,95.0,19,20
TR,eth,hispanic_latino,Arts & Humanities,2014,ret1,100.0,20,20
TR,eth,hispanic_latino,Arts & Humanities,2015,grad2,58.33,21,36
TR,eth,hispanic_latino,Arts & Humanities,2015,grad3,91.67,33,36
TR,eth,hispanic_latino,Arts & Humanities,2015,grad4,94.44,34,36
TR,eth,hispanic_latino,Arts & Humanities,2015,ret1,94.44,34,36
TR,eth,hispanic_latino,Arts & Humanities,2016,grad2,38.46,15,39
TR,eth,hispanic_latino,Arts & Humanities,2016,grad3,82.05,32,39
TR,eth,hispanic_latino,Arts & Humanities,2016,grad4,89.74,35,39
TR,eth,hispanic_latino,Arts & Humanities,2016,ret1,92.31,36,39
TR,eth,hispanic_latino,Arts & Humanities,2017,grad2,49.23,32,65
TR,eth,hispanic_latino,Arts & Humanities,2017,grad3,78.46,51,65
TR,eth,hispanic_latino,Arts & Humanities,2017,grad4,80.0,52,65
TR,eth,hispanic_latino,Arts & Humanities,2017,ret1,90.77,59,65
TR,eth,hispanic_latino,Arts & Humanities,2018,grad2,53.42,39,73
TR,eth,hispanic_latino,Arts & Humanities,2018,grad3,80.82,59,73
TR,eth,hispanic_latino,Arts & Humanities,2018,grad4,86.3,63,73
TR,eth,hispanic_latino,Arts & Humanities,2018,ret1,97.26,71,73
TR,eth,hispanic_latino,Arts & Humanities,2019,grad2,50.0,31,62
TR,eth,hispanic_latino,Arts & Humanities,2019,grad3,69.35,43,62
TR,eth,hispanic_latino,Arts & Humanities,2019,grad4,77.42,48,62
TR,eth,hispanic_latino,Arts & Humanities,2019,grad5,1.61,1,62
TR,eth,hispanic_latino,Arts & Humanities,2019,ret1,95.16,59,62
TR,eth,hispanic_latino,Arts & Humanities,2020,grad2,48.48,32,66
TR,eth,hispanic_latino,Arts & Humanities,2020,grad3,75.76,50,66
TR,eth,hispanic_latino,Arts & Humanities,2020,grad4,83.33,55,66
TR,eth,hispanic_latino,Arts & Humanities,2020,ret1,96.97,64,66
TR,eth,hispanic_latino,Arts & Humanities,2021,grad2,55.13,43,78
TR,eth,hispanic_latino,Arts & Humanities,2021,grad3,79.49,62,78
TR,eth,hispanic_latino,Arts & Humanities,2021,grad4,84.62,66,78
TR,eth,hispanic_latino,Arts & Humanities,2021,ret1,92.31,72,78
TR,eth,hispanic_latino,Arts & Humanities,2022,grad2,57.41,31,54
TR,eth,hispanic_latino,Arts & Humanities,2022,grad3,85.19,46,54
TR,eth,hispanic_latino,Arts & Humanities,2022,ret1,96.3,52,54
TR,eth,hispanic_latino,Arts & Humanities,2023,grad2,58.21,39,67
TR,eth,hispanic_latino,Arts & Humanities,2023,ret1,92.54,62,67
TR,eth,hispanic_latino,Arts & Humanities,2024,ret1,95.45,63,66
TR,eth,hispanic_latino,Biology,2014,grad2,34.92,22,63
TR,eth,hispanic_latino,Biology,2014,grad3,80.95,51,63
TR,eth,hispanic_latino,Biology,2014,grad4,93.65,59,63
TR,eth,hispanic_latino,Biology,2014,grad5,1.59,1,63
TR,eth,hispanic_latino,Biology,2014,ret1,98.41,62,63
TR,eth,hispanic_latino,Biology,2015,grad2,33.33,30,90
TR,eth,hispanic_latino,Biology,2015,grad3,66.67,60,90
TR,eth,hispanic_latino,Biology,2015,grad4,85.56,77,90
TR,eth,hispanic_latino,Biology,2015,ret1,88.89,80,90
TR,eth,hispanic_latino,Biology,2016,grad2,42.25,30,71
TR,eth,hispanic_latino,Biology,2016,grad3,76.06,54,71
TR,eth,hispanic_latino,Biology,2016,grad4,85.92,61,71
TR,eth,hispanic_latino,Biology,2016,ret1,97.18,69,71
TR,eth,hispanic_latino,Biology,2017,grad2,43.75,35,80
TR,eth,hispanic_latino,Biology,2017,grad3,81.25,65,80
TR,eth,hispanic_latino,Biology,2017,grad4,85.0,68,80
TR,eth,hispanic_latino,Biology,2017,ret1,92.5,74,80
TR,eth,hispanic_latino,Biology,2018,grad2,54.29,38,70
TR,eth,hispanic_latino,Biology,2018,grad3,87.14,61,70
TR,eth,hispanic_latino,Biology,2018,grad4,91.43,64,70
TR,eth,hispanic_latino,Biology,2018,grad5,2.86,2,70
TR,eth,hispanic_latino,Biology,2018,ret1,97.14,68,70
TR,eth,hispanic_latino,Biology,2019,grad2,73.75,59,80
TR,eth,hispanic_latino,Biology,2019,grad3,90.0,72,80
TR,eth,hispanic_latino,Biology,2019,grad4,92.5,74,80
TR,eth,hispanic_latino,Biology,2019,ret1,97.5,78,80
TR,eth,hispanic_latino,Biology,2020,grad2,77.63,59,76
TR,eth,hispanic_latino,Biology,2020,grad3,92.11,70,76
TR,eth,hispanic_latino,Biology,2020,grad4,92.11,70,76
TR,eth,hispanic_latino,Biology,2020,ret1,97.37,74,76
TR,eth,hispanic_latino,Biology,2021,grad2,57.26,71,124
TR,eth,hispanic_latino,Biology,2021,grad3,79.84,99,124
TR,eth,hispanic_latino,Biology,2021,grad4,86.29,107,124
TR,eth,hispanic_latino,Biology,2021,ret1,91.13,113,124
TR,eth,hispanic_latino,Biology,2022,grad2,59.7,40,67
TR,eth,hispanic_latino,Biology,2022,grad3,85.07,57,67
TR,eth,hispanic_latino,Biology,2022,ret1,98.51,66,67
TR,eth,hispanic_latino,Biology,2023,grad2,72.15,57,79
TR,eth,hispanic_latino,Biology,2023,ret1,93.67,74,79
TR,eth,hispanic_latino,Biology,2024,ret1,98.48,65,66
TR,eth,hispanic_latino,Engineering,2014,grad2,5.75,5,87
TR,eth,hispanic_latino,Engineering,2014,grad3,60.92,53,87
TR,eth,hispanic_latino,Engineering,2014,grad4,74.71,65,87
TR,eth,hispanic_latino,Engineering,2014,grad5,8.05,7,87
TR,eth,hispanic_latino,Engineering,2014,ret1,93.1,81,87
TR,eth,hispanic_latino,Engineering,2015,grad3,71.43,25,35
TR,eth,hispanic_latino,Engineering,2015,grad4,82.86,29,35
TR,eth,hispanic_latino,Engineering,2015,ret1,97.14,34,35
TR,eth,hispanic_latino,Engineering,2016,grad3,64.0,16,25
TR,eth,hispanic_latino,Engineering,2016,grad4,84.0,21,25
TR,eth,hispanic_latino,Engineering,2016,ret1,96.0,24,25
TR,eth,hispanic_latino,Engineering,2017,grad3,75.0,36,48
TR,eth,hispanic_latino,Engineering,2017,grad4,89.58,43,48
TR,eth,hispanic_latino,Engineering,2017,ret1,97.92,47,48
TR,eth,hispanic_latino,Engineering,2018,grad2,6.25,6,96
TR,eth,hispanic_latino,Engineering,2018,grad3,60.42,58,96
TR,eth,hispanic_latino,Engineering,2018,grad4,80.21,77,96
TR,eth,hispanic_latino,Engineering,2018,grad5,4.17,4,96
TR,eth,hispanic_latino,Engineering,2018,ret1,93.75,90,96
TR,eth,hispanic_latino,Engineering,2019,grad2,5.88,4,68
TR,eth,hispanic_latino,Engineering,2019,grad3,64.71,44,68
TR,eth,hispanic_latino,Engineering,2019,grad4,77.94,53,68
TR,eth,hispanic_latino,Engineering,2019,grad5,8.82,6,68
TR,eth,hispanic_latino,Engineering,2019,ret1,95.59,65,68
TR,eth,hispanic_latino,Engineering,2020,grad2,17.5,14,80
TR,eth,hispanic_latino,Engineering,2020,grad3,67.5,54,80
TR,eth,hispanic_latino,Engineering,2020,grad4,81.25,65,80
TR,eth,hispanic_latino,Engineering,2020,grad5,1.25,1,80
TR,eth,hispanic_latino,Engineering,2020,ret1,95.0,76,80
