level,slice,eth,pell,fg,cohort,measure,value,n
TR,eth,unknown,all,all,2016,grad4,86.4,486
TR,eth,unknown,all,all,2016,grad5p,88.1,486
TR,eth,unknown,all,all,2016,gradgpa_mean,3.271,420
TR,eth,unknown,all,all,2016,ret1,91.6,486
TR,eth,unknown,all,all,2016,ttd_mean,2.44,
TR,eth,unknown,all,all,2017,grad2,55.9,460
TR,eth,unknown,all,all,2017,grad3,80.7,460
TR,eth,unknown,all,all,2017,grad4,85.0,460
TR,eth,unknown,all,all,2017,grad5p,85.9,460
TR,eth,unknown,all,all,2017,gradgpa_mean,3.388,391
TR,eth,unknown,all,all,2017,ret1,89.3,460
TR,eth,unknown,all,all,2017,ttd_mean,2.31,
TR,eth,unknown,all,all,2018,grad2,55.9,463
TR,eth,unknown,all,all,2018,grad3,81.6,463
TR,eth,unknown,all,all,2018,grad4,86.6,463
TR,eth,unknown,all,all,2018,grad5p,87.9,463
TR,eth,unknown,all,all,2018,gradgpa_mean,3.413,401
TR,eth,unknown,all,all,2018,ret1,92.0,463
TR,eth,unknown,all,all,2018,ttd_mean,2.36,
TR,eth,unknown,all,all,2019,grad2,57.0,449
TR,eth,unknown,all,all,2019,grad3,81.5,449
TR,eth,unknown,all,all,2019,grad4,86.9,449
TR,eth,unknown,all,all,2019,grad5p,89.1,449
TR,eth,unknown,all,all,2019,gradgpa_mean,3.439,400
TR,eth,unknown,all,all,2019,ret1,92.0,449
TR,eth,unknown,all,all,2020,grad2,56.2,657
TR,eth,unknown,all,all,2020,grad3,81.9,657
TR,eth,unknown,all,all,2020,grad4,85.8,657
TR,eth,unknown,all,all,2020,grad5p,87.2,657
TR,eth,unknown,all,all,2020,gradgpa_mean,3.46,564
TR,eth,unknown,all,all,2020,ret1,91.2,657
TR,eth,unknown,all,all,2021,grad2,61.8,343
TR,eth,unknown,all,all,2021,grad3,86.3,343
TR,eth,unknown,all,all,2021,grad4,90.1,343
TR,eth,unknown,all,all,2021,gradgpa_mean,3.486,309
TR,eth,unknown,all,all,2021,ret1,91.5,343
TR,eth,unknown,all,all,2022,grad2,58.8,369
TR,eth,unknown,all,all,2022,grad3,84.0,369
TR,eth,unknown,all,all,2022,gradgpa_mean,3.407,310
TR,eth,unknown,all,all,2022,ret1,92.7,369
TR,eth,unknown,all,all,2023,grad2,62.4,447
TR,eth,unknown,all,all,2023,gradgpa_mean,3.53,279
TR,eth,unknown,all,all,2023,ret1,92.8,447
TR,eth,unknown,all,all,2024,ret1,95.9,444
TR,eth,white,all,all,1999,grad2,43.6,3501
TR,eth,white,all,all,1999,grad3,74.8,3501
TR,eth,white,all,all,1999,grad4,82.1,3501
TR,eth,white,all,all,1999,grad5p,84.2,3501
TR,eth,white,all,all,1999,gradgpa_mean,3.216,2949
TR,eth,white,all,all,1999,ret1,89.5,3501
TR,eth,white,all,all,1999,ttd_mean,2.56,
TR,eth,white,all,all,2000,grad2,45.3,4596
TR,eth,white,all,all,2000,grad3,77.1,4596
TR,eth,white,all,all,2000,grad4,83.9,4596
TR,eth,white,all,all,2000,grad5p,85.8,4596
TR,eth,white,all,all,2000,gradgpa_mean,3.247,3943
TR,eth,white,all,all,2000,ret1,90.2,4596
TR,eth,white,all,all,2000,ttd_mean,2.5,
TR,eth,white,all,all,2001,grad2,46.7,4794
TR,eth,white,all,all,2001,grad3,77.1,4794
TR,eth,white,all,all,2001,grad4,83.9,4794
TR,eth,white,all,all,2001,grad5p,85.9,4794
TR,eth,white,all,all,2001,gradgpa_mean,3.244,4119
TR,eth,white,all,all,2001,ret1,90.7,4794
TR,eth,white,all,all,2001,ttd_mean,2.5,
TR,eth,white,all,all,2002,grad2,46.9,4698
TR,eth,white,all,all,2002,grad3,77.4,4698
TR,eth,white,all,all,2002,grad4,83.9,4698
TR,eth,white,all,all,2002,grad5p,85.7,4698
TR,eth,white,all,all,2002,gradgpa_mean,3.273,4026
TR,eth,white,all,all,2002,ret1,89.5,4698
TR,eth,white,all,all,2002,ttd_mean,2.49,
TR,eth,white,all,all,2003,grad2,51.8,4910
TR,eth,white,all,all,2003,grad3,79.3,4910
TR,eth,white,all,all,2003,grad4,85.2,4910
TR,eth,white,all,all,2003,grad5p,87.4,4910
TR,eth,white,all,all,2003,gradgpa_mean,3.238,4289
TR,eth,white,all,all,2003,ret1,91.6,4910
TR,eth,white,all,all,2003,ttd_mean,2.44,
TR,eth,white,all,all,2004,grad2,51.7,4969
TR,eth,white,all,all,2004,grad3,80.0,4969
TR,eth,white,all,all,2004,grad4,85.8,4969
TR,eth,white,all,all,2004,grad5p,87.7,4969
TR,eth,white,all,all,2004,gradgpa_mean,3.27,4356
TR,eth,white,all,all,2004,ret1,91.6,4969
TR,eth,white,all,all,2004,ttd_mean,2.41,
TR,eth,white,all,all,2005,grad2,52.5,5121
TR,eth,white,all,all,2005,grad3,80.8,5121
TR,eth,white,all,all,2005,grad4,85.9,5121
TR,eth,white,all,all,2005,grad5p,87.7,5121
TR,eth,white,all,all,2005,gradgpa_mean,3.268,4489
TR,eth,white,all,all,2005,ret1,91.2,5121
TR,eth,white,all,all,2005,ttd_mean,2.41,
TR,eth,white,all,all,2006,grad2,52.9,5348
TR,eth,white,all,all,2006,grad3,81.1,5348
TR,eth,white,all,all,2006,grad4,86.4,5348
TR,eth,white,all,all,2006,grad5p,87.7,5348
TR,eth,white,all,all,2006,gradgpa_mean,3.287,4689
TR,eth,white,all,all,2006,ret1,91.8,5348
TR,eth,white,all,all,2006,ttd_mean,2.4,
TR,eth,white,all,all,2007,grad2,51.8,5177
TR,eth,white,all,all,2007,grad3,79.8,5177
TR,eth,white,all,all,2007,grad4,85.8,5177
TR,eth,white,all,all,2007,grad5p,87.4,5177
TR,eth,white,all,all,2007,gradgpa_mean,3.294,4527
TR,eth,white,all,all,2007,ret1,90.6,5177
TR,eth,white,all,all,2007,ttd_mean,2.42,
TR,eth,white,all,all,2008,grad2,55.8,5196
TR,eth,white,all,all,2008,grad3,82.2,5196
TR,eth,white,all,all,2008,grad4,87.2,5196
TR,eth,white,all,all,2008,grad5p,88.8,5196
TR,eth,white,all,all,2008,gradgpa_mean,3.272,4616
TR,eth,white,all,all,2008,ret1,92.6,5196
TR,eth,white,all,all,2008,ttd_mean,2.38,
TR,eth,white,all,all,2009,grad2,56.8,5620
TR,eth,white,all,all,2009,grad3,83.0,5620
TR,eth,white,all,all,2009,grad4,87.9,5620
TR,eth,white,all,all,2009,grad5p,89.4,5620
TR,eth,white,all,all,2009,gradgpa_mean,3.281,5023
TR,eth,white,all,all,2009,ret1,93.0,5620
TR,eth,white,all,all,2009,ttd_mean,2.35,
TR,eth,white,all,all,2010,grad2,57.1,5803
TR,eth,white,all,all,2010,grad3,83.5,5803
TR,eth,white,all,all,2010,grad4,88.8,5803
TR,eth,white,all,all,2010,grad5p,90.3,5803
TR,eth,white,all,all,2010,gradgpa_mean,3.277,5239
TR,eth,white,all,all,2010,ret1,92.9,5803
TR,eth,white,all,all,2010,ttd_mean,2.36,
TR,eth,white,all,all,2011,grad2,57.6,6056
TR,eth,white,all,all,2011,grad3,84.4,6056
TR,eth,white,all,all,2011,grad4,88.6,6056
TR,eth,white,all,all,2011,grad5p,90.0,6056
TR,eth,white,all,all,2011,gradgpa_mean,3.296,5452
TR,eth,white,all,all,2011,ret1,93.7,6056
TR,eth,white,all,all,2011,ttd_mean,2.36,
TR,eth,white,all,all,2012,grad2,57.0,5452
TR,eth,white,all,all,2012,grad3,84.4,5452
TR,eth,white,all,all,2012,grad4,89.2,5452
TR,eth,white,all,all,2012,grad5p,90.4,5452
TR,eth,white,all,all,2012,gradgpa_mean,3.317,4927
TR,eth,white,all,all,2012,ret1,94.2,5452
TR,eth,white,all,all,2012,ttd_mean,2.37,
TR,eth,white,all,all,2013,grad2,56.8,5411
TR,eth,white,all,all,2013,grad3,85.3,5411
TR,eth,white,all,all,2013,grad4,89.9,5411
TR,eth,white,all,all,2013,grad5p,91.1,5411
TR,eth,white,all,all,2013,gradgpa_mean,3.322,4931
TR,eth,white,all,all,2013,ret1,94.0,5411
TR,eth,white,all,all,2013,ttd_mean,2.38,
TR,eth,white,all,all,2014,grad2,57.7,5211
TR,eth,white,all,all,2014,grad3,85.0,5211
TR,eth,white,all,all,2014,grad4,89.3,5211
TR,eth,white,all,all,2014,grad5p,90.5,5211
TR,eth,white,all,all,2014,gradgpa_mean,3.336,4718
TR,eth,white,all,all,2014,ret1,93.0,5211
TR,eth,white,all,all,2014,ttd_mean,2.36,
TR,eth,white,all,all,2015,grad2,59.4,5130
TR,eth,white,all,all,2015,grad3,85.7,5130
TR,eth,white,all,all,2015,grad4,89.7,5130
TR,eth,white,all,all,2015,grad5p,91.1,5130
TR,eth,white,all,all,2015,gradgpa_mean,3.346,4673
TR,eth,white,all,all,2015,ret1,94.0,5130
TR,eth,white,all,all,2015,ttd_mean,2.34,
TR,eth,white,all,all,2016,grad2,59.0,5584
TR,eth,white,all,all,2016,grad3,84.3,5584
TR,eth,white,all,all,2016,grad4,89.4,5584
TR,eth,white,all,all,2016,grad5p,90.7,5584
TR,eth,white,all,all,2016,gradgpa_mean,3.35,5063
TR,eth,white,all,all,2016,ret1,93.5,5584
TR,eth,white,all,all,2016,ttd_mean,2.34,
TR,eth,white,all,all,2017,grad2,61.2,5586
TR,eth,white,all,all,2017,grad3,85.2,5586
TR,eth,white,all,all,2017,grad4,90.2,5586
TR,eth,white,all,all,2017,grad5p,91.2,5586
TR,eth,white,all,all,2017,gradgpa_mean,3.365,5094
TR,eth,white,all,all,2017,ret1,93.7,5586
TR,eth,white,all,all,2017,ttd_mean,2.32,
TR,eth,white,all,all,2018,grad2,64.0,5781
TR,eth,white,all,all,2018,grad3,87.1,5781
TR,eth,white,all,all,2018,grad4,90.5,5781
TR,eth,white,all,all,2018,grad5p,91.6,5781
TR,eth,white,all,all,2018,gradgpa_mean,3.495,5295
TR,eth,white,all,all,2018,ret1,93.7,5781
TR,eth,white,all,all,2018,ttd_mean,2.27,
TR,eth,white,all,all,2019,grad2,64.5,5722
TR,eth,white,all,all,2019,grad3,86.0,5722
TR,eth,white,all,all,2019,grad4,89.9,5722
TR,eth,white,all,all,2019,grad5p,91.2,5722
TR,eth,white,all,all,2019,gradgpa_mean,3.5,5219
TR,eth,white,all,all,2019,ret1,92.9,5722
TR,eth,white,all,all,2020,grad2,62.1,5590
TR,eth,white,all,all,2020,grad3,84.5,5590
TR,eth,white,all,all,2020,grad4,88.3,5590
TR,eth,white,all,all,2020,grad5p,89.7,5590
TR,eth,white,all,all,2020,gradgpa_mean,3.482,5013
TR,eth,white,all,all,2020,ret1,92.7,5590
TR,eth,white,all,all,2021,grad2,67.3,5626
TR,eth,white,all,all,2021,grad3,87.5,5626
TR,eth,white,all,all,2021,grad4,90.8,5626
TR,eth,white,all,all,2021,gradgpa_mean,3.454,5109
TR,eth,white,all,all,2021,ret1,94.0,5626
TR,eth,white,all,all,2022,grad2,68.3,5317
TR,eth,white,all,all,2022,grad3,88.4,5317
TR,eth,white,all,all,2022,gradgpa_mean,3.469,4699
TR,eth,white,all,all,2022,ret1,95.2,5317
TR,eth,white,all,all,2023,grad2,70.3,5236
TR,eth,white,all,all,2023,gradgpa_mean,3.51,3682
TR,eth,white,all,all,2023,ret1,95.7,5236
TR,eth,white,all,all,2024,ret1,95.9,5402
TR,eth_x_fg,aian,all,first_gen,1999,grad2,24.4,41
TR,eth_x_fg,aian,all,first_gen,1999,grad3,63.4,41
TR,eth_x_fg,aian,all,first_gen,1999,grad4,70.7,41
TR,eth_x_fg,aian,all,first_gen,1999,grad5p,70.7,41
TR,eth_x_fg,aian,all,first_gen,1999,gradgpa_mean,3.26,26
TR,eth_x_fg,aian,all,first_gen,1999,ret1,82.9,41
TR,eth_x_fg,aian,all,first_gen,1999,ttd_mean,2.76,
TR,eth_x_fg,aian,all,first_gen,2000,grad2,42.9,28
TR,eth_x_fg,aian,all,first_gen,2000,grad3,71.4,28
TR,eth_x_fg,aian,all,first_gen,2000,grad4,71.4,28
TR,eth_x_fg,aian,all,first_gen,2000,grad5p,82.1,28
TR,eth_x_fg,aian,all,first_gen,2000,gradgpa_mean,3.46,12
TR,eth_x_fg,aian,all,first_gen,2000,ret1,96.4,28
TR,eth_x_fg,aian,all,first_gen,2000,ttd_mean,2.64,
TR,eth_x_fg,aian,all,first_gen,2001,grad2,53.3,45
TR,eth_x_fg,aian,all,first_gen,2001,grad3,62.2,45
TR,eth_x_fg,aian,all,first_gen,2001,grad4,71.1,45
TR,eth_x_fg,aian,all,first_gen,2001,grad5p,71.1,45
TR,eth_x_fg,aian,all,first_gen,2001,gradgpa_mean,3.43,24
TR,eth_x_fg,aian,all,first_gen,2001,ret1,88.9,45
TR,eth_x_fg,aian,all,first_gen,2001,ttd_mean,2.38,
TR,eth_x_fg,aian,all,first_gen,2002,grad2,40.9,44
TR,eth_x_fg,aian,all,first_gen,2002,grad3,68.2,44
TR,eth_x_fg,aian,all,first_gen,2002,grad4,77.3,44
TR,eth_x_fg,aian,all,first_gen,2002,grad5p,81.8,44
TR,eth_x_fg,aian,all,first_gen,2002,gradgpa_mean,3.328,30
TR,eth_x_fg,aian,all,first_gen,2002,ret1,88.6,44
TR,eth_x_fg,aian,all,first_gen,2002,ttd_mean,2.55,
TR,eth_x_fg,aian,all,first_gen,2003,grad2,28.0,50
TR,eth_x_fg,aian,all,first_gen,2003,grad3,50.0,50
TR,eth_x_fg,aian,all,first_gen,2003,grad4,64.0,50
TR,eth_x_fg,aian,all,first_gen,2003,grad5p,70.0,50
TR,eth_x_fg,aian,all,first_gen,2003,gradgpa_mean,3.202,25
TR,eth_x_fg,aian,all,first_gen,2003,ret1,78.0,50
TR,eth_x_fg,aian,all,first_gen,2003,ttd_mean,2.99,
TR,eth_x_fg,aian,all,first_gen,2004,grad2,48.1,52
TR,eth_x_fg,aian,all,first_gen,2004,grad3,75.0,52
TR,eth_x_fg,aian,all,first_gen,2004,grad4,82.7,52
TR,eth_x_fg,aian,all,first_gen,2004,grad5p,84.6,52
TR,eth_x_fg,aian,all,first_gen,2004,gradgpa_mean,3.063,39
TR,eth_x_fg,aian,all,first_gen,2004,ret1,88.5,52
TR,eth_x_fg,aian,all,first_gen,2004,ttd_mean,2.45,
TR,eth_x_fg,aian,all,first_gen,2005,grad2,47.5,40
TR,eth_x_fg,aian,all,first_gen,2005,grad3,65.0,40
TR,eth_x_fg,aian,all,first_gen,2005,grad4,70.0,40
TR,eth_x_fg,aian,all,first_gen,2005,grad5p,72.5,40
TR,eth_x_fg,aian,all,first_gen,2005,gradgpa_mean,3.28,19
TR,eth_x_fg,aian,all,first_gen,2005,ret1,80.0,40
TR,eth_x_fg,aian,all,first_gen,2005,ttd_mean,2.32,
TR,eth_x_fg,aian,all,first_gen,2006,grad2,41.0,39
TR,eth_x_fg,aian,all,first_gen,2006,grad3,66.7,39
TR,eth_x_fg,aian,all,first_gen,2006,grad4,76.9,39
TR,eth_x_fg,aian,all,first_gen,2006,grad5p,79.5,39
TR,eth_x_fg,aian,all,first_gen,2006,gradgpa_mean,3.053,26
TR,eth_x_fg,aian,all,first_gen,2006,ret1,92.3,39
TR,eth_x_fg,aian,all,first_gen,2006,ttd_mean,2.5,
TR,eth_x_fg,aian,all,first_gen,2007,grad2,34.0,53
TR,eth_x_fg,aian,all,first_gen,2007,grad3,60.4,53
TR,eth_x_fg,aian,all,first_gen,2007,grad4,69.8,53
TR,eth_x_fg,aian,all,first_gen,2007,grad5p,77.4,53
TR,eth_x_fg,aian,all,first_gen,2007,gradgpa_mean,3.23,32
TR,eth_x_fg,aian,all,first_gen,2007,ret1,92.5,53
TR,eth_x_fg,aian,all,first_gen,2007,ttd_mean,2.71,
TR,eth_x_fg,aian,all,first_gen,2008,grad2,31.1,45
TR,eth_x_fg,aian,all,first_gen,2008,grad3,62.2,45
TR,eth_x_fg,aian,all,first_gen,2008,grad4,68.9,45
TR,eth_x_fg,aian,all,first_gen,2008,grad5p,73.3,45
TR,eth_x_fg,aian,all,first_gen,2008,gradgpa_mean,3.085,28
TR,eth_x_fg,aian,all,first_gen,2008,ret1,80.0,45
TR,eth_x_fg,aian,all,first_gen,2008,ttd_mean,2.89,
TR,eth_x_fg,aian,all,first_gen,2009,grad2,50.0,74
TR,eth_x_fg,aian,all,first_gen,2009,grad3,73.0,74
TR,eth_x_fg,aian,all,first_gen,2009,grad4,78.4,74
TR,eth_x_fg,aian,all,first_gen,2009,grad5p,83.8,74
TR,eth_x_fg,aian,all,first_gen,2009,gradgpa_mean,3.228,54
TR,eth_x_fg,aian,all,first_gen,2009,ret1,90.5,74
TR,eth_x_fg,aian,all,first_gen,2009,ttd_mean,2.51,
TR,eth_x_fg,aian,all,first_gen,2010,grad2,46.3,82
TR,eth_x_fg,aian,all,first_gen,2010,grad3,79.3,82
TR,eth_x_fg,aian,all,first_gen,2010,grad4,81.7,82
TR,eth_x_fg,aian,all,first_gen,2010,grad5p,85.4,82
TR,eth_x_fg,aian,all,first_gen,2010,gradgpa_mean,3.165,65
TR,eth_x_fg,aian,all,first_gen,2010,ret1,93.9,82
TR,eth_x_fg,aian,all,first_gen,2010,ttd_mean,2.48,
TR,eth_x_fg,aian,all,first_gen,2011,grad2,55.4,74
TR,eth_x_fg,aian,all,first_gen,2011,grad3,81.1,74
TR,eth_x_fg,aian,all,first_gen,2011,grad4,83.8,74
TR,eth_x_fg,aian,all,first_gen,2011,grad5p,83.8,74
TR,eth_x_fg,aian,all,first_gen,2011,gradgpa_mean,3.321,60
TR,eth_x_fg,aian,all,first_gen,2011,ret1,94.6,74
TR,eth_x_fg,aian,all,first_gen,2011,ttd_mean,2.39,
TR,eth_x_fg,aian,all,first_gen,2012,grad2,55.4,92
TR,eth_x_fg,aian,all,first_gen,2012,grad3,83.7,92
TR,eth_x_fg,aian,all,first_gen,2012,grad4,84.8,92
TR,eth_x_fg,aian,all,first_gen,2012,grad5p,87.0,92
TR,eth_x_fg,aian,all,first_gen,2012,gradgpa_mean,3.359,77
TR,eth_x_fg,aian,all,first_gen,2012,ret1,92.4,92
TR,eth_x_fg,aian,all,first_gen,2012,ttd_mean,2.41,
TR,eth_x_fg,aian,all,first_gen,2013,grad2,42.7,75
TR,eth_x_fg,aian,all,first_gen,2013,grad3,80.0,75
TR,eth_x_fg,aian,all,first_gen,2013,grad4,86.7,75
TR,eth_x_fg,aian,all,first_gen,2013,grad5p,86.7,75
TR,eth_x_fg,aian,all,first_gen,2013,gradgpa_mean,3.211,60
TR,eth_x_fg,aian,all,first_gen,2013,ret1,89.3,75
TR,eth_x_fg,aian,all,first_gen,2013,ttd_mean,2.55,
TR,eth_x_fg,aian,all,first_gen,2014,grad2,55.2,96
TR,eth_x_fg,aian,all,first_gen,2014,grad3,79.2,96
TR,eth_x_fg,aian,all,first_gen,2014,grad4,83.3,96
TR,eth_x_fg,aian,all,first_gen,2014,grad5p,86.5,96
TR,eth_x_fg,aian,all,first_gen,2014,gradgpa_mean,3.263,76
TR,eth_x_fg,aian,all,first_gen,2014,ret1,91.7,96
TR,eth_x_fg,aian,all,first_gen,2014,ttd_mean,2.44,
TR,eth_x_fg,aian,all,first_gen,2015,grad2,52.2,69
TR,eth_x_fg,aian,all,first_gen,2015,grad3,79.7,69
TR,eth_x_fg,aian,all,first_gen,2015,grad4,85.5,69
TR,eth_x_fg,aian,all,first_gen,2015,grad5p,87.0,69
TR,eth_x_fg,aian,all,first_gen,2015,gradgpa_mean,3.397,55
TR,eth_x_fg,aian,all,first_gen,2015,ret1,94.2,69
TR,eth_x_fg,aian,all,first_gen,2015,ttd_mean,2.48,
TR,eth_x_fg,aian,all,first_gen,2016,grad2,46.7,75
TR,eth_x_fg,aian,all,first_gen,2016,grad3,76.0,75
TR,eth_x_fg,aian,all,first_gen,2016,grad4,81.3,75
TR,eth_x_fg,aian,all,first_gen,2016,grad5p,82.7,75
TR,eth_x_fg,aian,all,first_gen,2016,gradgpa_mean,3.158,57
TR,eth_x_fg,aian,all,first_gen,2016,ret1,88.0,75
TR,eth_x_fg,aian,all,first_gen,2016,ttd_mean,2.45,
TR,eth_x_fg,aian,all,first_gen,2017,grad2,56.9,72
TR,eth_x_fg,aian,all,first_gen,2017,grad3,79.2,72
TR,eth_x_fg,aian,all,first_gen,2017,grad4,87.5,72
TR,eth_x_fg,aian,all,first_gen,2017,grad5p,90.3,72
TR,eth_x_fg,aian,all,first_gen,2017,gradgpa_mean,3.341,57
TR,eth_x_fg,aian,all,first_gen,2017,ret1,88.9,72
TR,eth_x_fg,aian,all,first_gen,2017,ttd_mean,2.48,
TR,eth_x_fg,aian,all,first_gen,2018,grad2,32.7,52
TR,eth_x_fg,aian,all,first_gen,2018,grad3,67.3,52
TR,eth_x_fg,aian,all,first_gen,2018,grad4,76.9,52
TR,eth_x_fg,aian,all,first_gen,2018,grad5p,80.8,52
TR,eth_x_fg,aian,all,first_gen,2018,gradgpa_mean,3.473,35
TR,eth_x_fg,aian,all,first_gen,2018,ret1,86.5,52
TR,eth_x_fg,aian,all,first_gen,2018,ttd_mean,2.61,
TR,eth_x_fg,aian,all,first_gen,2019,grad2,59.3,54
TR,eth_x_fg,aian,all,first_gen,2019,grad3,79.6,54
TR,eth_x_fg,aian,all,first_gen,2019,grad4,81.5,54
TR,eth_x_fg,aian,all,first_gen,2019,grad5p,85.2,54
TR,eth_x_fg,aian,all,first_gen,2019,gradgpa_mean,3.538,43
TR,eth_x_fg,aian,all,first_gen,2019,ret1,94.4,54
TR,eth_x_fg,aian,all,first_gen,2020,grad2,37.3,51
TR,eth_x_fg,aian,all,first_gen,2020,grad3,66.7,51
TR,eth_x_fg,aian,all,first_gen,2020,grad4,70.6,51
TR,eth_x_fg,aian,all,first_gen,2020,grad5p,72.5,51
TR,eth_x_fg,aian,all,first_gen,2020,gradgpa_mean,3.413,34
TR,eth_x_fg,aian,all,first_gen,2020,ret1,84.3,51
TR,eth_x_fg,aian,all,first_gen,2021,grad2,38.6,44
TR,eth_x_fg,aian,all,first_gen,2021,grad3,68.2,44
TR,eth_x_fg,aian,all,first_gen,2021,grad4,81.8,44
TR,eth_x_fg,aian,all,first_gen,2021,gradgpa_mean,3.515,30
TR,eth_x_fg,aian,all,first_gen,2021,ret1,81.8,44
TR,eth_x_fg,aian,all,first_gen,2022,grad2,64.6,65
TR,eth_x_fg,aian,all,first_gen,2022,grad3,78.5,65
TR,eth_x_fg,aian,all,first_gen,2022,gradgpa_mean,3.45,42
TR,eth_x_fg,aian,all,first_gen,2022,ret1,92.3,65
TR,eth_x_fg,aian,all,first_gen,2023,grad2,56.5,69
TR,eth_x_fg,aian,all,first_gen,2023,gradgpa_mean,3.52,39
TR,eth_x_fg,aian,all,first_gen,2023,ret1,95.7,69
TR,eth_x_fg,aian,all,first_gen,2024,ret1,93.8,64
TR,eth_x_fg,aian,all,not_first_gen,1999,grad2,44.4,27
TR,eth_x_fg,aian,all,not_first_gen,1999,grad3,63.0,27
TR,eth_x_fg,aian,all,not_first_gen,1999,grad4,77.8,27
TR,eth_x_fg,aian,all,not_first_gen,1999,grad5p,77.8,27
TR,eth_x_fg,aian,all,not_first_gen,1999,gradgpa_mean,3.29,12
TR,eth_x_fg,aian,all,not_first_gen,1999,ret1,88.9,27
TR,eth_x_fg,aian,all,not_first_gen,1999,ttd_mean,2.68,
TR,eth_x_fg,aian,all,not_first_gen,2000,grad2,52.9,34
TR,eth_x_fg,aian,all,not_first_gen,2000,grad3,79.4,34
TR,eth_x_fg,aian,all,not_first_gen,2000,grad4,85.3,34
TR,eth_x_fg,aian,all,not_first_gen,2000,grad5p,88.2,34
TR,eth_x_fg,aian,all,not_first_gen,2000,gradgpa_mean,3.09,18
TR,eth_x_fg,aian,all,not_first_gen,2000,ret1,94.1,34
TR,eth_x_fg,aian,all,not_first_gen,2000,ttd_mean,2.52,
TR,eth_x_fg,aian,all,not_first_gen,2001,grad2,43.2,37
TR,eth_x_fg,aian,all,not_first_gen,2001,grad3,64.9,37
TR,eth_x_fg,aian,all,not_first_gen,2001,grad4,81.1,37
TR,eth_x_fg,aian,all,not_first_gen,2001,grad5p,83.8,37
TR,eth_x_fg,aian,all,not_first_gen,2001,gradgpa_mean,3.33,16
TR,eth_x_fg,aian,all,not_first_gen,2001,ret1,89.2,37
TR,eth_x_fg,aian,all,not_first_gen,2001,ttd_mean,2.54,
TR,eth_x_fg,aian,all,not_first_gen,2002,grad2,40.5,42
TR,eth_x_fg,aian,all,not_first_gen,2002,grad3,66.7,42
TR,eth_x_fg,aian,all,not_first_gen,2002,grad4,71.4,42
TR,eth_x_fg,aian,all,not_first_gen,2002,grad5p,71.4,42
TR,eth_x_fg,aian,all,not_first_gen,2002,gradgpa_mean,3.06,28
TR,eth_x_fg,aian,all,not_first_gen,2002,ret1,88.1,42
TR,eth_x_fg,aian,all,not_first_gen,2002,ttd_mean,2.57,
TR,eth_x_fg,aian,all,not_first_gen,2003,grad2,50.0,44
TR,eth_x_fg,aian,all,not_first_gen,2003,grad3,72.7,44
TR,eth_x_fg,aian,all,not_first_gen,2003,grad4,81.8,44
TR,eth_x_fg,aian,all,not_first_gen,2003,grad5p,84.1,44
TR,eth_x_fg,aian,all,not_first_gen,2003,gradgpa_mean,3.289,32
TR,eth_x_fg,aian,all,not_first_gen,2003,ret1,95.5,44
TR,eth_x_fg,aian,all,not_first_gen,2003,ttd_mean,2.7,
TR,eth_x_fg,aian,all,not_first_gen,2004,grad2,46.9,49
TR,eth_x_fg,aian,all,not_first_gen,2004,grad3,79.6,49
TR,eth_x_fg,aian,all,not_first_gen,2004,grad4,83.7,49
TR,eth_x_fg,aian,all,not_first_gen,2004,grad5p,85.7,49
TR,eth_x_fg,aian,all,not_first_gen,2004,gradgpa_mean,3.332,39
TR,eth_x_fg,aian,all,not_first_gen,2004,ret1,91.8,49
TR,eth_x_fg,aian,all,not_first_gen,2004,ttd_mean,2.47,
TR,eth_x_fg,aian,all,not_first_gen,2005,grad2,40.6,32
TR,eth_x_fg,aian,all,not_first_gen,2005,grad3,71.9,32
TR,eth_x_fg,aian,all,not_first_gen,2005,grad4,75.0,32
TR,eth_x_fg,aian,all,not_first_gen,2005,grad5p,75.0,32
TR,eth_x_fg,aian,all,not_first_gen,2005,gradgpa_mean,3.169,23
TR,eth_x_fg,aian,all,not_first_gen,2005,ret1,100.0,32
TR,eth_x_fg,aian,all,not_first_gen,2005,ttd_mean,2.72,
TR,eth_x_fg,aian,all,not_first_gen,2006,grad2,57.7,52
TR,eth_x_fg,aian,all,not_first_gen,2006,grad3,76.9,52
TR,eth_x_fg,aian,all,not_first_gen,2006,grad4,86.5,52
TR,eth_x_fg,aian,all,not_first_gen,2006,grad5p,90.4,52
TR,eth_x_fg,aian,all,not_first_gen,2006,gradgpa_mean,3.267,40
TR,eth_x_fg,aian,all,not_first_gen,2006,ret1,88.5,52
TR,eth_x_fg,aian,all,not_first_gen,2006,ttd_mean,2.46,
