entry,campus,cohort,group_type,subgroup,band,band_lo,band_hi,c_first,c_second,c_third,r_first_pct,r_second_pct,r_third_pct
TR,Merced,2018,first_gen_status,first_gen,1,0.32,3.34,32,40,4,34,43,4
TR,Merced,2018,first_gen_status,first_gen,2,3.34,3.7,5,5,1,36,36,7
TR,Merced,2018,first_gen_status,first_gen,3,3.7,4.0,6,4,0,50,33,0
TR,Merced,2018,first_gen_status,not_first_gen,1,0.32,3.34,19,13,2,45,31,5
TR,Merced,2018,first_gen_status,not_first_gen,2,3.34,3.7,5,4,0,50,40,0
TR,Merced,2018,first_gen_status,not_first_gen,3,3.7,4.0,8,3,0,67,25,0
TR,Merced,2018,pell_status,non_pell,1,0.32,3.34,19,19,0,40,40,0
TR,Merced,2018,pell_status,non_pell,2,3.34,3.7,6,3,0,67,33,0
TR,Merced,2018,pell_status,non_pell,3,3.7,4.0,11,2,1,79,14,7
TR,Merced,2018,pell_status,pell,1,0.32,3.34,33,38,6,35,41,6
TR,Merced,2018,pell_status,pell,2,3.34,3.7,5,6,1,31,38,6
TR,Merced,2018,pell_status,pell,3,3.7,4.0,4,5,0,33,42,0
TR,Merced,2019,ethnicity,aian,1,0.32,3.38,1,0,0,100,0,0
TR,Merced,2019,ethnicity,aian,2,3.38,3.73,0,0,0,0,0,0
TR,Merced,2019,ethnicity,asian,1,0.32,3.38,4,6,1,31,46,8
TR,Merced,2019,ethnicity,asian,2,3.38,3.73,1,2,0,33,67,0
TR,Merced,2019,ethnicity,asian,3,3.73,4.0,1,0,0,100,0,0
TR,Merced,2019,ethnicity,black,1,0.32,3.38,3,3,0,43,43,0
TR,Merced,2019,ethnicity,black,2,3.38,3.73,1,0,0,100,0,0
TR,Merced,2019,ethnicity,hispanic_latino,1,0.32,3.38,27,20,5,42,31,8
TR,Merced,2019,ethnicity,hispanic_latino,2,3.38,3.73,7,7,2,41,41,12
TR,Merced,2019,ethnicity,hispanic_latino,3,3.73,4.0,1,1,0,50,50,0
TR,Merced,2019,ethnicity,international,1,0.32,3.38,7,7,0,41,41,0
TR,Merced,2019,ethnicity,international,2,3.38,3.73,1,0,0,100,0,0
TR,Merced,2019,ethnicity,international,3,3.73,4.0,3,1,0,75,25,0
TR,Merced,2019,ethnicity,white,1,0.32,3.38,13,9,1,48,33,4
TR,Merced,2019,ethnicity,white,2,3.38,3.73,4,3,1,50,38,13
TR,Merced,2019,ethnicity,white,3,3.73,4.0,3,2,0,60,40,0
TR,Merced,2019,first_gen_status,first_gen,1,0.32,3.38,38,36,5,38,36,5
TR,Merced,2019,first_gen_status,first_gen,2,3.38,3.73,9,7,2,45,35,10
TR,Merced,2019,first_gen_status,first_gen,3,3.73,4.0,6,4,0,60,40,0
TR,Merced,2019,first_gen_status,not_first_gen,1,0.32,3.38,13,9,2,48,33,7
TR,Merced,2019,first_gen_status,not_first_gen,2,3.38,3.73,5,5,1,45,45,9
TR,Merced,2019,first_gen_status,not_first_gen,3,3.73,4.0,1,0,0,100,0,0
TR,Merced,2019,pell_status,non_pell,1,0.32,3.38,17,9,0,49,26,0
TR,Merced,2019,pell_status,non_pell,2,3.38,3.73,7,1,1,78,11,11
TR,Merced,2019,pell_status,non_pell,3,3.73,4.0,6,1,0,86,14,0
TR,Merced,2019,pell_status,pell,1,0.32,3.38,38,36,7,40,38,7
TR,Merced,2019,pell_status,pell,2,3.38,3.73,7,11,2,32,50,9
TR,Merced,2019,pell_status,pell,3,3.73,4.0,2,3,0,40,60,0
TR,Merced,2020,ethnicity,aian,1,1.25,3.39,1,0,0,50,0,0
TR,Merced,2020,ethnicity,asian,1,1.25,3.39,11,7,1,55,35,5
TR,Merced,2020,ethnicity,asian,2,3.39,3.74,3,2,0,60,40,0
TR,Merced,2020,ethnicity,asian,3,3.74,4.0,1,0,0,100,0,0
TR,Merced,2020,ethnicity,black,1,1.25,3.39,4,5,1,25,31,6
TR,Merced,2020,ethnicity,black,2,3.39,3.74,2,2,0,50,50,0
TR,Merced,2020,ethnicity,black,3,3.74,4.0,0,1,1,0,50,50
TR,Merced,2020,ethnicity,hispanic_latino,1,1.25,3.39,29,26,7,32,29,8
TR,Merced,2020,ethnicity,hispanic_latino,2,3.39,3.74,6,5,0,43,36,0
TR,Merced,2020,ethnicity,hispanic_latino,3,3.74,4.0,2,2,0,40,40,0
TR,Merced,2020,ethnicity,international,1,1.25,3.39,3,1,0,38,13,0
TR,Merced,2020,ethnicity,international,2,3.39,3.74,0,3,0,0,100,0
TR,Merced,2020,ethnicity,international,3,3.74,4.0,1,0,0,100,0,0
TR,Merced,2020,ethnicity,white,1,1.25,3.39,3,4,1,25,33,8
TR,Merced,2020,ethnicity,white,2,3.39,3.74,3,0,1,50,0,17
TR,Merced,2020,ethnicity,white,3,3.74,4.0,4,0,0,100,0,0
TR,Merced,2020,first_gen_status,first_gen,1,1.25,3.39,42,35,9,34,28,7
TR,Merced,2020,first_gen_status,first_gen,2,3.39,3.74,11,9,1,44,36,4
TR,Merced,2020,first_gen_status,first_gen,3,3.74,4.0,6,2,1,60,20,10
TR,Merced,2020,first_gen_status,not_first_gen,1,1.25,3.39,11,9,1,38,31,3
TR,Merced,2020,first_gen_status,not_first_gen,2,3.39,3.74,3,3,0,43,43,0
TR,Merced,2020,first_gen_status,not_first_gen,3,3.74,4.0,2,4,0,33,67,0
TR,Merced,2020,pell_status,non_pell,1,1.25,3.39,11,7,1,31,20,3
TR,Merced,2020,pell_status,non_pell,2,3.39,3.74,5,8,1,29,47,6
TR,Merced,2020,pell_status,non_pell,3,3.74,4.0,1,2,0,33,67,0
TR,Merced,2020,pell_status,pell,1,1.25,3.39,42,37,9,35,31,8
TR,Merced,2020,pell_status,pell,2,3.39,3.74,9,5,0,56,31,0
TR,Merced,2020,pell_status,pell,3,3.74,4.0,7,4,1,54,31,8
TR,Merced,2021,ethnicity,aian,1,1.0,3.5,1,0,0,50,0,0
TR,Merced,2021,ethnicity,aian,2,3.82,4.0,1,0,0,100,0,0
TR,Merced,2021,ethnicity,asian,1,1.0,3.5,31,16,1,54,28,2
TR,Merced,2021,ethnicity,asian,2,3.5,3.82,4,3,0,50,38,0
TR,Merced,2021,ethnicity,asian,3,3.82,4.0,3,1,0,75,25,0
TR,Merced,2021,ethnicity,black,1,1.0,3.5,5,1,1,50,10,10
TR,Merced,2021,ethnicity,black,2,3.5,3.82,1,1,0,50,50,0
TR,Merced,2021,ethnicity,hispanic_latino,1,1.0,3.5,53,25,3,55,26,3
TR,Merced,2021,ethnicity,hispanic_latino,2,3.5,3.82,11,6,1,48,26,4
TR,Merced,2021,ethnicity,hispanic_latino,3,3.82,4.0,6,1,0,75,13,0
TR,Merced,2021,ethnicity,international,1,1.0,3.5,4,3,1,44,33,11
TR,Merced,2021,ethnicity,international,2,3.5,3.82,1,0,0,50,0,0
TR,Merced,2021,ethnicity,international,3,3.82,4.0,1,0,0,100,0,0
TR,Merced,2021,ethnicity,white,1,1.0,3.5,14,5,2,56,20,8
TR,Merced,2021,ethnicity,white,2,3.5,3.82,3,2,2,38,25,25
TR,Merced,2021,ethnicity,white,3,3.82,4.0,4,1,1,67,17,17
TR,Merced,2021,first_gen_status,first_gen,1,1.0,3.5,77,36,5,53,25,3
TR,Merced,2021,first_gen_status,first_gen,2,3.5,3.82,16,7,2,53,23,7
TR,Merced,2021,first_gen_status,first_gen,3,3.82,4.0,9,2,0,75,17,0
TR,Merced,2021,first_gen_status,not_first_gen,1,1.0,3.5,30,14,3,54,25,5
TR,Merced,2021,first_gen_status,not_first_gen,2,3.5,3.82,4,5,1,31,38,8
TR,Merced,2021,first_gen_status,not_first_gen,3,3.82,4.0,6,1,1,75,13,13
TR,Merced,2021,pell_status,non_pell,1,1.0,3.5,28,14,1,55,27,2
TR,Merced,2021,pell_status,non_pell,2,3.5,3.82,5,0,0,63,0,0
TR,Merced,2021,pell_status,non_pell,3,3.82,4.0,5,1,0,83,17,0
TR,Merced,2021,pell_status,pell,1,1.0,3.5,80,37,7,53,25,5
TR,Merced,2021,pell_status,pell,2,3.5,3.82,15,12,3,43,34,9
TR,Merced,2021,pell_status,pell,3,3.82,4.0,10,2,1,71,14,7
TR,Riverside,2010,ethnicity,aian,1,0.33,3.25,5,0,0,83,0,0
TR,Riverside,2010,ethnicity,aian,2,3.25,3.63,1,0,0,100,0,0
TR,Riverside,2010,ethnicity,aian,3,3.63,4.0,0,1,0,0,100,0
TR,Riverside,2010,ethnicity,asian,1,0.33,3.25,135,60,7,54,24,3
TR,Riverside,2010,ethnicity,asian,2,3.25,3.63,28,13,4,55,25,8
TR,Riverside,2010,ethnicity,asian,3,3.63,4.0,15,4,0,75,20,0
TR,Riverside,2010,ethnicity,black,1,0.33,3.25,34,19,3,44,25,4
TR,Riverside,2010,ethnicity,black,2,3.25,3.63,9,4,0,56,25,0
TR,Riverside,2010,ethnicity,black,3,3.63,4.0,3,3,0,38,38,0
TR,Riverside,2010,ethnicity,hispanic_latino,1,0.33,3.25,126,68,12,49,26,5
TR,Riverside,2010,ethnicity,hispanic_latino,2,3.25,3.63,30,19,5,51,32,8
TR,Riverside,2010,ethnicity,hispanic_latino,3,3.63,4.0,6,5,0,43,36,0
TR,Riverside,2010,ethnicity,international,1,0.33,3.25,21,7,1,60,20,3
TR,Riverside,2010,ethnicity,international,2,3.25,3.63,11,0,0,92,0,0
TR,Riverside,2010,ethnicity,international,3,3.63,4.0,3,0,0,75,0,0
TR,Riverside,2010,ethnicity,white,1,0.33,3.25,97,38,9,54,21,5
TR,Riverside,2010,ethnicity,white,2,3.25,3.63,29,15,7,46,24,11
TR,Riverside,2010,ethnicity,white,3,3.63,4.0,21,4,4,66,13,13
TR,Riverside,2010,first_gen_status,first_gen,1,0.33,3.25,255,119,16,52,24,3
TR,Riverside,2010,first_gen_status,first_gen,2,3.25,3.63,68,31,5,57,26,4
TR,Riverside,2010,first_gen_status,first_gen,3,3.63,4.0,27,10,1,64,24,2
TR,Riverside,2010,first_gen_status,not_first_gen,1,0.33,3.25,155,70,13,52,23,4
TR,Riverside,2010,first_gen_status,not_first_gen,2,3.25,3.63,37,15,8,53,21,11
TR,Riverside,2010,first_gen_status,not_first_gen,3,3.63,4.0,15,6,2,54,21,7
TR,Riverside,2010,pell_status,non_pell,1,0.33,3.25,143,55,10,55,21,4
TR,Riverside,2010,pell_status,non_pell,2,3.25,3.63,44,11,3,68,17,5
TR,Riverside,2010,pell_status,non_pell,3,3.63,4.0,22,6,0,65,18,0
TR,Riverside,2010,pell_status,pell,1,0.33,3.25,302,153,25,50,25,4
TR,Riverside,2010,pell_status,pell,2,3.25,3.63,71,40,13,49,28,9
TR,Riverside,2010,pell_status,pell,3,3.63,4.0,29,12,4,57,24,8
TR,Riverside,2011,ethnicity,aian,1,0.31,3.27,2,2,0,33,33,0
TR,Riverside,2011,ethnicity,aian,2,3.27,3.63,1,0,0,100,0,0
TR,Riverside,2011,ethnicity,aian,3,3.63,4.0,0,0,0,0,0,0
TR,Riverside,2011,ethnicity,asian,1,0.31,3.27,205,68,12,59,20,3
TR,Riverside,2011,ethnicity,asian,2,3.27,3.63,27,15,3,51,28,6
TR,Riverside,2011,ethnicity,asian,3,3.63,4.0,10,12,2,38,46,8
TR,Riverside,2011,ethnicity,black,1,0.31,3.27,34,29,7,39,33,8
TR,Riverside,2011,ethnicity,black,2,3.27,3.63,7,4,0,58,33,0
TR,Riverside,2011,ethnicity,black,3,3.63,4.0,1,1,0,25,25,0
TR,Riverside,2011,ethnicity,hispanic_latino,1,0.31,3.27,206,94,17,56,26,5
TR,Riverside,2011,ethnicity,hispanic_latino,2,3.27,3.63,38,19,2,53,26,3
TR,Riverside,2011,ethnicity,hispanic_latino,3,3.63,4.0,10,10,2,40,40,8
TR,Riverside,2011,ethnicity,international,1,0.31,3.27,30,8,1,64,17,2
TR,Riverside,2011,ethnicity,international,2,3.27,3.63,5,3,1,50,30,10
TR,Riverside,2011,ethnicity,international,3,3.63,4.0,4,1,1,67,17,17
TR,Riverside,2011,ethnicity,white,1,0.31,3.27,140,53,8,57,22,3
TR,Riverside,2011,ethnicity,white,2,3.27,3.63,28,9,1,64,20,2
TR,Riverside,2011,ethnicity,white,3,3.63,4.0,32,13,4,62,25,8
TR,Riverside,2011,first_gen_status,first_gen,1,0.31,3.27,375,147,22,58,23,3
TR,Riverside,2011,first_gen_status,first_gen,2,3.27,3.63,68,30,4,55,24,3
TR,Riverside,2011,first_gen_status,first_gen,3,3.63,4.0,31,21,5,50,34,8
TR,Riverside,2011,first_gen_status,not_first_gen,1,0.31,3.27,226,96,22,54,23,5
TR,Riverside,2011,first_gen_status,not_first_gen,2,3.27,3.63,39,20,4,56,29,6
TR,Riverside,2011,first_gen_status,not_first_gen,3,3.63,4.0,24,14,3,51,30,6
TR,Riverside,2011,pell_status,non_pell,1,0.31,3.27,193,55,9,61,17,3
TR,Riverside,2011,pell_status,non_pell,2,3.27,3.63,41,13,1,64,20,2
TR,Riverside,2011,pell_status,non_pell,3,3.63,4.0,27,11,4,57,23,9
TR,Riverside,2011,pell_status,pell,1,0.31,3.27,433,202,37,55,25,5
TR,Riverside,2011,pell_status,pell,2,3.27,3.63,68,39,7,51,29,5
TR,Riverside,2011,pell_status,pell,3,3.63,4.0,33,27,5,46,38,7
TR,Riverside,2012,ethnicity,aian,1,0.3,3.3,2,2,0,29,29,0
TR,Riverside,2012,ethnicity,aian,2,3.65,4.0,2,2,0,50,50,0
TR,Riverside,2012,ethnicity,asian,1,0.3,3.3,137,61,11,56,25,5
TR,Riverside,2012,ethnicity,asian,2,3.3,3.65,34,12,2,67,24,4
TR,Riverside,2012,ethnicity,asian,3,3.65,4.0,14,6,1,64,27,5
TR,Riverside,2012,ethnicity,black,1,0.3,3.3,25,21,4,39,33,6
TR,Riverside,2012,ethnicity,black,2,3.3,3.65,4,4,0,50,50,0
TR,Riverside,2012,ethnicity,black,3,3.65,4.0,1,0,0,50,0,0
TR,Riverside,2012,ethnicity,hispanic_latino,1,0.3,3.3,147,95,12,46,29,4
TR,Riverside,2012,ethnicity,hispanic_latino,2,3.3,3.65,33,25,6,45,34,8
TR,Riverside,2012,ethnicity,hispanic_latino,3,3.65,4.0,6,9,3,30,45,15
TR,Riverside,2012,ethnicity,international,1,0.3,3.3,48,9,2,66,12,3
TR,Riverside,2012,ethnicity,international,2,3.3,3.65,14,4,0,67,19,0
TR,Riverside,2012,ethnicity,international,3,3.65,4.0,7,2,1,64,18,9
TR,Riverside,2012,ethnicity,white,1,0.3,3.3,73,53,11,45,33,7
TR,Riverside,2012,ethnicity,white,2,3.3,3.65,31,14,2,53,24,3
TR,Riverside,2012,ethnicity,white,3,3.65,4.0,14,15,3,41,44,9
TR,Riverside,2012,first_gen_status,first_gen,1,0.3,3.3,277,154,23,50,28,4
TR,Riverside,2012,first_gen_status,first_gen,2,3.3,3.65,70,37,8,53,28,6
TR,Riverside,2012,first_gen_status,first_gen,3,3.65,4.0,26,24,7,41,38,11
TR,Riverside,2012,first_gen_status,not_first_gen,1,0.3,3.3,146,85,18,49,29,6
TR,Riverside,2012,first_gen_status,not_first_gen,2,3.3,3.65,43,21,2,57,28,3
TR,Riverside,2012,first_gen_status,not_first_gen,3,3.65,4.0,18,9,0,64,32,0
TR,Riverside,2012,pell_status,non_pell,1,0.3,3.3,153,57,12,58,22,5
TR,Riverside,2012,pell_status,non_pell,2,3.3,3.65,42,22,1,57,30,1
TR,Riverside,2012,pell_status,non_pell,3,3.65,4.0,20,11,1,61,33,3
TR,Riverside,2012,pell_status,pell,1,0.3,3.3,293,189,30,46,30,5
TR,Riverside,2012,pell_status,pell,2,3.3,3.65,75,39,9,52,27,6
TR,Riverside,2012,pell_status,pell,3,3.65,4.0,25,26,7,39,41,11
TR,Riverside,2013,ethnicity,aian,1,0.32,3.31,5,3,0,56,33,0
TR,Riverside,2013,ethnicity,aian,2,3.66,4.0,0,1,0,0,100,0
TR,Riverside,2013,ethnicity,asian,1,0.32,3.31,143,52,12,58,21,5
TR,Riverside,2013,ethnicity,asian,2,3.31,3.66,20,10,1,61,30,3
TR,Riverside,2013,ethnicity,asian,3,3.66,4.0,25,3,0,86,10,0
TR,Riverside,2013,ethnicity,black,1,0.32,3.31,37,14,4,49,18,5
TR,Riverside,2013,ethnicity,black,2,3.31,3.66,8,4,1,50,25,6
TR,Riverside,2013,ethnicity,black,3,3.66,4.0,0,2,0,0,100,0
TR,Riverside,2013,ethnicity,hispanic_latino,1,0.32,3.31,189,88,16,55,26,5
TR,Riverside,2013,ethnicity,hispanic_latino,2,3.31,3.66,44,21,1,58,28,1
TR,Riverside,2013,ethnicity,hispanic_latino,3,3.66,4.0,23,5,3,70,15,9
TR,Riverside,2013,ethnicity,international,1,0.32,3.31,56,13,1,70,16,1
TR,Riverside,2013,ethnicity,international,2,3.31,3.66,17,4,0,81,19,0
TR,Riverside,2013,ethnicity,international,3,3.66,4.0,3,1,0,60,20,0
TR,Riverside,2013,ethnicity,white,1,0.32,3.31,127,48,8,59,22,4
TR,Riverside,2013,ethnicity,white,2,3.31,3.66,34,12,3,64,23,6
TR,Riverside,2013,ethnicity,white,3,3.66,4.0,27,10,4,60,22,9
TR,Riverside,2013,first_gen_status,first_gen,1,0.32,3.31,341,137,21,57,23,4
TR,Riverside,2013,first_gen_status,first_gen,2,3.31,3.66,75,36,4,59,28,3
TR,Riverside,2013,first_gen_status,first_gen,3,3.66,4.0,51,11,4,71,15,6
TR,Riverside,2013,first_gen_status,not_first_gen,1,0.32,3.31,197,76,17,58,22,5
TR,Riverside,2013,first_gen_status,not_first_gen,2,3.31,3.66,44,19,2,64,28,3
TR,Riverside,2013,first_gen_status,not_first_gen,3,3.66,4.0,30,11,3,64,23,6
TR,Riverside,2013,pell_status,non_pell,1,0.32,3.31,189,52,3,65,18,1
TR,Riverside,2013,pell_status,non_pell,2,3.31,3.66,52,22,2,64,27,2
TR,Riverside,2013,pell_status,non_pell,3,3.66,4.0,30,4,1,79,11,3
TR,Riverside,2013,pell_status,pell,1,0.32,3.31,371,171,38,54,25,6
TR,Riverside,2013,pell_status,pell,2,3.31,3.66,73,33,4,59,27,3
TR,Riverside,2013,pell_status,pell,3,3.66,4.0,52,19,6,63,23,7
TR,Riverside,2014,ethnicity,aian,1,0.82,3.34,5,2,0,56,22,0
TR,Riverside,2014,ethnicity,aian,2,3.68,4.0,1,1,0,50,50,0
TR,Riverside,2014,ethnicity,asian,1,0.82,3.34,161,50,10,65,20,4
TR,Riverside,2014,ethnicity,asian,2,3.34,3.68,36,14,2,63,25,4
TR,Riverside,2014,ethnicity,asian,3,3.68,4.0,8,7,0,53,47,0
TR,Riverside,2014,ethnicity,black,1,0.82,3.34,38,15,3,51,20,4
TR,Riverside,2014,ethnicity,black,2,3.34,3.68,8,2,0,67,17,0
TR,Riverside,2014,ethnicity,black,3,3.68,4.0,4,1,1,67,17,17
TR,Riverside,2014,ethnicity,hispanic_latino,1,0.82,3.34,215,81,10,61,23,3
TR,Riverside,2014,ethnicity,hispanic_latino,2,3.34,3.68,43,16,1,69,26,2
TR,Riverside,2014,ethnicity,hispanic_latino,3,3.68,4.0,17,9,2,55,29,6
TR,Riverside,2014,ethnicity,international,1,0.82,3.34,64,24,3,62,23,3
TR,Riverside,2014,ethnicity,international,2,3.34,3.68,17,6,1,63,22,4
TR,Riverside,2014,ethnicity,international,3,3.68,4.0,9,3,0,69,23,0
TR,Riverside,2014,ethnicity,white,1,0.82,3.34,84,36,7,53,23,4
TR,Riverside,2014,ethnicity,white,2,3.34,3.68,30,17,1,57,32,2
TR,Riverside,2014,ethnicity,white,3,3.68,4.0,26,7,0,79,21,0
TR,Riverside,2014,first_gen_status,first_gen,1,0.82,3.34,371,136,23,61,22,4
TR,Riverside,2014,first_gen_status,first_gen,2,3.34,3.68,79,29,4,65,24,3
TR,Riverside,2014,first_gen_status,first_gen,3,3.68,4.0,39,20,1,62,32,2
TR,Riverside,2014,first_gen_status,not_first_gen,1,0.82,3.34,182,69,12,57,22,4
TR,Riverside,2014,first_gen_status,not_first_gen,2,3.34,3.68,50,24,1,62,30,1
TR,Riverside,2014,first_gen_status,not_first_gen,3,3.68,4.0,25,4,1,81,13,3
TR,Riverside,2014,pell_status,non_pell,1,0.82,3.34,180,63,6,62,22,2
TR,Riverside,2014,pell_status,non_pell,2,3.34,3.68,53,17,1,69,22,1
TR,Riverside,2014,pell_status,non_pell,3,3.68,4.0,23,8,1,68,24,3
TR,Riverside,2014,pell_status,pell,1,0.82,3.34,399,148,29,59,22,4
TR,Riverside,2014,pell_status,pell,2,3.34,3.68,85,39,4,61,28,3
TR,Riverside,2014,pell_status,pell,3,3.68,4.0,44,20,2,65,29,3
TR,Riverside,2015,ethnicity,aian,1,1.4,3.34,4,0,0,80,0,0
TR,Riverside,2015,ethnicity,aian,2,3.34,3.68,1,0,0,100,0,0
TR,Riverside,2015,ethnicity,asian,1,1.4,3.34,130,59,11,55,25,5
TR,Riverside,2015,ethnicity,asian,2,3.34,3.68,35,15,1,66,28,2
TR,Riverside,2015,ethnicity,asian,3,3.68,4.0,15,6,0,65,26,0
TR,Riverside,2015,ethnicity,black,1,1.4,3.34,32,13,4,52,21,7
TR,Riverside,2015,ethnicity,black,2,3.34,3.68,4,5,1,36,45,9
TR,Riverside,2015,ethnicity,black,3,3.68,4.0,3,3,0,50,50,0
TR,Riverside,2015,ethnicity,hispanic_latino,1,1.4,3.34,201,98,15,53,26,4
TR,Riverside,2015,ethnicity,hispanic_latino,2,3.34,3.68,34,16,2,55,26,3
TR,Riverside,2015,ethnicity,hispanic_latino,3,3.68,4.0,25,8,0,68,22,0
TR,Riverside,2015,ethnicity,international,1,1.4,3.34,48,15,5,53,16,5
TR,Riverside,2015,ethnicity,international,2,3.34,3.68,13,1,1,76,6,6
TR,Riverside,2015,ethnicity,international,3,3.68,4.0,4,0,0,80,0,0
TR,Riverside,2015,ethnicity,white,1,1.4,3.34,99,43,6,54,24,3
TR,Riverside,2015,ethnicity,white,2,3.34,3.68,33,10,3,59,18,5
TR,Riverside,2015,ethnicity,white,3,3.68,4.0,23,6,1,74,19,3
TR,Riverside,2015,first_gen_status,first_gen,1,1.4,3.34,330,140,23,55,24,4
TR,Riverside,2015,first_gen_status,first_gen,2,3.34,3.68,75,28,4,60,22,3
TR,Riverside,2015,first_gen_status,first_gen,3,3.68,4.0,46,10,0,75,16,0
TR,Riverside,2015,first_gen_status,not_first_gen,1,1.4,3.34,170,73,15,54,23,5
TR,Riverside,2015,first_gen_status,not_first_gen,2,3.34,3.68,44,19,2,62,27,3
TR,Riverside,2015,first_gen_status,not_first_gen,3,3.68,4.0,21,12,1,57,32,3
TR,Riverside,2015,pell_status,non_pell,1,1.4,3.34,168,56,9,59,20,3
TR,Riverside,2015,pell_status,non_pell,2,3.34,3.68,38,18,2,57,27,3
TR,Riverside,2015,pell_status,non_pell,3,3.68,4.0,20,7,0,61,21,0
TR,Riverside,2015,pell_status,pell,1,1.4,3.34,357,174,32,52,25,5
TR,Riverside,2015,pell_status,pell,2,3.34,3.68,83,31,6,61,23,4
TR,Riverside,2015,pell_status,pell,3,3.68,4.0,50,16,1,71,23,1
TR,Riverside,2016,ethnicity,aian,1,0.36,3.33,2,1,2,33,17,33
TR,Riverside,2016,ethnicity,aian,2,3.33,3.68,1,1,0,33,33,0
TR,Riverside,2016,ethnicity,asian,1,0.36,3.33,84,38,10,51,23,6
TR,Riverside,2016,ethnicity,asian,2,3.33,3.68,45,18,2,64,26,3
TR,Riverside,2016,ethnicity,asian,3,3.68,4.0,14,3,1,70,15,5
TR,Riverside,2016,ethnicity,black,1,0.36,3.33,46,13,4,55,16,5
TR,Riverside,2016,ethnicity,black,2,3.33,3.68,8,3,0,57,21,0
TR,Riverside,2016,ethnicity,black,3,3.68,4.0,2,1,0,67,33,0
TR,Riverside,2016,ethnicity,hispanic_latino,1,0.36,3.33,215,76,14,59,21,4
TR,Riverside,2016,ethnicity,hispanic_latino,2,3.33,3.68,67,19,6,64,18,6
TR,Riverside,2016,ethnicity,hispanic_latino,3,3.68,4.0,30,13,4,55,24,7
TR,Riverside,2016,ethnicity,international,1,0.36,3.33,35,6,1,67,12,2
TR,Riverside,2016,ethnicity,international,2,3.33,3.68,17,1,1,85,5,5
TR,Riverside,2016,ethnicity,international,3,3.68,4.0,3,3,0,50,50,0
TR,Riverside,2016,ethnicity,white,1,0.36,3.33,80,28,10,57,20,7
TR,Riverside,2016,ethnicity,white,2,3.33,3.68,36,15,0,55,23,0
TR,Riverside,2016,ethnicity,white,3,3.68,4.0,25,10,0,69,28,0
TR,Riverside,2016,first_gen_status,first_gen,1,0.36,3.33,319,107,25,58,19,5
TR,Riverside,2016,first_gen_status,first_gen,2,3.33,3.68,116,33,6,65,18,3
TR,Riverside,2016,first_gen_status,first_gen,3,3.68,4.0,47,18,4,62,24,5
TR,Riverside,2016,first_gen_status,not_first_gen,1,0.36,3.33,132,54,14,55,22,6
TR,Riverside,2016,first_gen_status,not_first_gen,2,3.33,3.68,56,21,4,61,23,4
TR,Riverside,2016,first_gen_status,not_first_gen,3,3.68,4.0,25,11,0,63,28,0
TR,Riverside,2016,pell_status,non_pell,1,0.36,3.33,148,39,8,60,16,3
TR,Riverside,2016,pell_status,non_pell,2,3.33,3.68,60,13,4,66,14,4
TR,Riverside,2016,pell_status,non_pell,3,3.68,4.0,28,10,1,67,24,2
TR,Riverside,2016,pell_status,pell,1,0.36,3.33,326,131,33,55,22,6
TR,Riverside,2016,pell_status,pell,2,3.33,3.68,117,44,7,61,23,4
TR,Riverside,2016,pell_status,pell,3,3.68,4.0,47,20,4,59,25,5
TR,Riverside,2017,ethnicity,aian,1,0.3,3.33,2,1,0,50,25,0
TR,Riverside,2017,ethnicity,aian,2,3.33,3.69,4,0,0,100,0,0
TR,Riverside,2017,ethnicity,asian,1,0.3,3.33,121,64,10,54,29,4
TR,Riverside,2017,ethnicity,asian,2,3.33,3.69,38,14,2,61,23,3
TR,Riverside,2017,ethnicity,asian,3,3.69,4.0,19,3,1,68,11,4
TR,Riverside,2017,ethnicity,black,1,0.3,3.33,36,14,4,48,19,5
TR,Riverside,2017,ethnicity,black,2,3.33,3.69,10,7,0,50,35,0
TR,Riverside,2017,ethnicity,black,3,3.69,4.0,3,1,0,60,20,0
TR,Riverside,2017,ethnicity,hispanic_latino,1,0.3,3.33,234,125,17,51,27,4
TR,Riverside,2017,ethnicity,hispanic_latino,2,3.33,3.69,61,24,1,62,24,1
TR,Riverside,2017,ethnicity,hispanic_latino,3,3.69,4.0,24,6,1,71,18,3
TR,Riverside,2017,ethnicity,international,1,0.3,3.33,61,9,3,69,10,3
TR,Riverside,2017,ethnicity,international,2,3.33,3.69,19,3,0,73,12,0
TR,Riverside,2017,ethnicity,international,3,3.69,4.0,8,3,0,73,27,0
TR,Riverside,2017,ethnicity,white,1,0.3,3.33,75,37,6,54,27,4
TR,Riverside,2017,ethnicity,white,2,3.33,3.69,31,16,1,57,30,2
TR,Riverside,2017,ethnicity,white,3,3.69,4.0,11,5,2,50,23,9
TR,Riverside,2017,first_gen_status,first_gen,1,0.3,3.33,327,161,23,51,25,4
TR,Riverside,2017,first_gen_status,first_gen,2,3.33,3.69,105,34,3,67,22,2
TR,Riverside,2017,first_gen_status,first_gen,3,3.69,4.0,37,11,3,61,18,5
TR,Riverside,2017,first_gen_status,not_first_gen,1,0.3,3.33,189,75,13,60,24,4
TR,Riverside,2017,first_gen_status,not_first_gen,2,3.33,3.69,53,26,0,56,27,0
TR,Riverside,2017,first_gen_status,not_first_gen,3,3.69,4.0,24,6,1,73,18,3
TR,Riverside,2017,pell_status,non_pell,1,0.3,3.33,199,63,13,61,19,4
